#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
         217     1.10463     1.11036  0.00142218
         218     1.10919     1.11035  0.00141567
         219     1.07524     1.11019  0.00141826
         220     1.13278      1.1103  0.00141552
         221     1.08224     1.11017   0.0014148
         222     1.11647      1.1102  0.00140871
         223     1.12127     1.11025  0.00140327
         224     1.11454     1.11027  0.00139713
         225     1.13555     1.11038  0.00139544
         226     1.11607      1.1104  0.00138949
         227     1.11113     1.11041  0.00138337
         228     1.08735     1.11031    0.001381
         229     1.10551     1.11028  0.00137512
         230     1.13777      1.1104  0.00137433
         231     1.07789     1.11026  0.00137557
         232     1.11248     1.11027  0.00136967
         233     1.12007     1.11032  0.00136444
         234     1.10168     1.11028  0.00135911
         235     1.10784     1.11027  0.00135336
         236     1.09831     1.11022  0.00134858
         237     1.07499     1.11007  0.00135105
         238     1.13157     1.11016  0.00134839
         239      1.1274     1.11023  0.00134468
         240     1.08796     1.11014  0.00134227
         241     1.07716        1.11  0.00134366
         242     1.07372     1.10985  0.00134645
         243     1.13263     1.10995  0.00134417
         244       1.122     1.10999  0.00133957
         245     1.11879     1.11003  0.00133458
         246     1.11965     1.11007  0.00132973
         247     1.11109     1.11007  0.00132435
         248     1.13694     1.11018  0.00132344
         249     1.11884     1.11022  0.00131858
         250     1.08113      1.1101  0.00131843
         251     1.12823     1.11017  0.00131515
         252     1.11395     1.11019  0.00131002
         253      1.1238     1.11024  0.00130594
         254     1.06761     1.11007  0.00131155
         255     1.12576     1.11014  0.00130784
         256     1.11522     1.11016  0.00130289
         257     1.09781     1.11011   0.0012987
         258     1.08919     1.11003   0.0012962
         259     1.11833     1.11006  0.00129159
         260     1.10529     1.11004  0.00128675
         261     1.11327     1.11005  0.00128188
         262     1.11496     1.11007  0.00127712
         263     1.11709      1.1101  0.00127255
         264     1.10309     1.11007    0.001268
         265     1.09919     1.11003  0.00126388
         266     1.08283     1.10993  0.00126326
         267     1.08822     1.10985  0.00126114
         268     1.14643     1.10998   0.0012638
         269     1.10251     1.10996  0.00125941
         270      1.0938      1.1099  0.00125617
         271     1.11859     1.10993  0.00125194
         272     1.12271     1.10997  0.00124822
         273     1.12975     1.11005  0.00124575
         274     1.12062     1.11009   0.0012418
         275     1.09486     1.11003  0.00123852
         276     1.10271        1.11  0.00123431
         277     1.11569     1.11002  0.00123003
         278     1.12896     1.11009  0.00122749
         279     1.11198      1.1101  0.00122311
         280     1.07449     1.10997  0.00122533
         281     1.09376     1.10991  0.00122233
         282     1.13623     1.11001  0.00122155
         283     1.13295     1.11009  0.00121992
         284     1.11754     1.11011  0.00121591
         285     1.09901     1.11008  0.00121227
         286     1.11347     1.11009  0.00120809
         287     1.09749     1.11004  0.00120468
         288      1.1105     1.11005  0.00120049
         289     1.14555     1.11017  0.00120261
         290      1.1112     1.11017  0.00119847
         291     1.05412     1.10998  0.00120973
         292     1.09144     1.10992  0.00120725
         293     1.11723     1.10994  0.00120339
         294     1.11928     1.10997  0.00119972
         295     1.10927     1.10997  0.00119565
         296     1.09536     1.10992  0.00119263
         297     1.14068     1.11002   0.0011931
         298     1.10343        1.11   0.0011893
         299     1.09123     1.10994  0.00118698
         300     1.10616     1.10993  0.00118309
