# STEP 			 x 			 y 			 z
    2422     2.21191     -43.497    -16.7868
    2423     1.61737    -44.1416    -16.3061
    2424     1.57189    -43.6147    -15.4574
    2425     1.39318     -43.631    -16.4411
    2426     2.02463     -44.224    -16.9407
    2427     1.89846    -45.1487    -17.3001
    2428     1.24757     -45.743    -17.7724
    2429     1.42764    -45.5289    -16.8124
    2430     1.58918    -44.5672    -17.0338
    2431     1.69536    -43.6543    -16.6394
    2432     1.46143    -44.6166    -16.7783
    2433      1.3461     -44.274    -17.7107
    2434     1.16963    -44.3248    -16.7277
    2435     1.75924    -43.6275    -16.3202
    2436     2.27349    -44.2914    -16.8632
    2437     2.56773    -44.3661     -17.816
    2438     2.74765    -44.1604    -18.7779
    2439     3.10321    -43.8945    -17.8819
    2440     3.89243    -43.6687     -18.453
    2441     4.25511    -43.0008    -19.1029
    2442     4.20188    -42.9441     -18.106
    2443     5.03086    -43.3469     -17.718
    2444     5.25966    -44.1642    -18.2468
    2445     5.45711    -45.1363    -18.1206
    2446     5.31936    -45.0665    -17.1326
    2447     6.00483    -44.4045    -17.4358
    2448       5.611    -43.9068     -16.663
    2449     6.37627    -43.7874    -16.0305
    2450     7.36009    -43.7897    -16.2096
    2451     7.28964    -44.1868    -17.1247
    2452     6.81401    -43.5585    -17.7402
    2453     6.80147    -43.5896    -16.7408
    2454     7.06618    -43.3287    -17.6691
    2455     7.44055    -44.1284    -17.1999
    2456      7.8218    -43.4919    -16.5294
    2457      7.1343    -43.0139    -17.0761
    2458     6.77884    -43.0944    -16.1449
    2459      7.5611    -42.8185    -16.7034
    2460      7.0094    -42.2176    -16.1251
    2461      6.2251    -41.8622    -16.6336
    2462     6.93145    -41.1822    -16.8302
    2463     7.03572    -41.4182    -17.7964
    2464     6.34025    -41.0477    -18.4121
    2465     6.29553    -41.1218    -17.4158
    2466     6.25029    -41.1231    -18.4148
    2467     5.46779    -40.8415    -18.9702
    2468     6.07528    -41.4942     -19.423
    2469     5.28363    -42.0791    -19.2464
    2470     6.21682    -42.1528    -18.8947
    2471     5.99294    -42.9103     -19.508
    2472     5.75214    -42.0597    -19.0405
    2473     5.82793    -42.8663    -19.6267
    2474     6.04783    -43.6229    -20.2425
    2475     5.26764    -43.1579    -19.8242
    2476     6.19656    -43.2417    -20.1848
    2477     5.82616    -43.0096    -19.2854
    2478     5.96464     -42.031    -19.4381
    2479     6.07783    -41.7393    -18.4884
    2480     6.42673    -42.4632    -19.0836
    2481     6.38767    -42.0164    -19.9774
    2482     5.55164    -42.4944    -20.2468
    2483     4.98935    -41.7818    -19.8272
    2484      5.2546     -41.938    -18.8758
    2485     5.23766    -41.9422    -17.8759
    2486     5.27404    -42.1442    -18.8547
    2487     4.51501     -42.172    -19.5051
    2488     4.68449    -43.1215     -19.241
    2489     4.07122    -42.3764    -18.9786
    2490     4.15601    -42.9682     -18.177
    2491     3.58464    -42.2196    -18.5133
    2492     3.45682     -43.139    -18.1412
    2493     3.24179    -42.1656    -18.2208
    2494     2.92864     -41.838    -17.3294
    2495     2.14045    -41.9126    -16.7185
    2496     2.68718    -41.7689    -15.8936
    2497     2.63792    -42.5177    -16.5546
    2498      2.4801    -42.6449    -15.5753
    2499     2.91527    -43.1131    -14.8063
    2500     3.13272     -42.811    -15.7344
    2501     2.44668     -42.735    -15.0108
    2502     1.80717    -41.9908    -15.2036
    2503       1.738    -42.1184    -14.2142
    2504      2.4313    -42.8119    -14.4102
    2505     3.30501    -42.7182    -14.8876
    2506     2.79569    -41.9355    -14.5298
    2507     1.99865    -41.7096    -15.0899
    2508     1.98068    -42.1516    -15.9868
    2509    0.986908     -42.105     -16.088
    2510    0.669188    -42.9207    -15.6046
    2511     1.56239    -42.7694    -15.1812
    2512     1.45697    -43.0545    -16.1339
    2513     1.10434    -43.4884    -15.3048
    2514     1.80293     -43.853    -14.6891
    2515     2.70658    -44.2456    -14.8603
    2516     2.73444    -44.2071    -15.8592
    2517     2.73347    -44.1892    -14.8593
    2518     2.37507    -44.8475    -14.1974
    2519     2.22936    -45.0154    -15.1724
    2520     2.31735    -45.0217    -16.1685
    2521      2.4819    -44.8328    -15.2004
    2522     2.49538    -44.8284    -14.2005
    2523     2.48092    -44.8382    -13.2007
    2524     3.24866    -45.1826    -12.6603
    2525     3.55114    -46.1127    -12.8686
    2526     3.35385     -46.396    -11.9301
    2527      2.7977    -46.7196    -11.1646
    2528     2.76134    -47.2415    -10.3124
    2529     2.83193    -46.2484     -10.406
    2530     3.51566    -46.8312    -9.96676
    2531     4.22922    -46.1308    -9.98247
    2532     4.12053    -46.2898    -10.9637
    2533     4.07885    -45.6866    -10.1672
    2534     4.17192    -44.7217    -10.4128
    2535     5.08239    -44.7437    -10.8258
    2536     5.52297    -44.7817    -9.92889
    2537     5.56074    -44.6589    -8.93718
    2538     5.70289    -44.3361    -8.00146
    2539     5.57163    -43.5994    -8.66487
    2540      5.0326    -44.1158    -7.99944
    2541     4.91512    -43.4844    -7.23298
    2542     5.19551     -43.849    -8.12091
    2543      5.4981    -43.9109     -7.1698
    2544     6.00453    -44.1285    -6.33541
    2545     5.93816    -44.0291    -7.32824
    2546     5.70318    -44.6208    -6.55711
    2547     4.80622     -44.217    -6.37699
    2548     4.02632    -44.8076    -6.58435
    2549     4.42791    -45.3879    -7.29288
    2550      4.3179    -46.3716    -7.15122
    2551     4.28002    -47.0714    -7.86455
    2552     4.13716    -46.7772    -6.91958
    2553     4.24697    -46.3116    -7.79774
    2554     5.16334    -46.5245    -7.45872
    2555     5.19858    -47.2875    -8.10418
    2556     4.90107    -47.4542    -7.16413
    2557      5.2806    -47.7729    -8.03268
    2558      5.4971    -48.6785    -8.39745
    2559      6.0581    -49.4814    -8.19599
    2560     6.26759    -50.1678    -8.89239
    2561     6.78859    -50.2932     -8.0481
    2562     6.33152    -50.3685    -8.93434
    2563      6.4495    -50.4327     -7.9434
    2564     6.39466    -51.2534    -7.37468
    2565     5.87406    -51.9744    -7.83209
    2566     5.79472    -51.9215    -6.83664
    2567     6.60669    -51.9532    -7.41948
    2568      6.6536    -51.9588     -6.4206
    2569     7.43399    -52.2185    -6.98941
    2570      8.0138    -52.7263    -7.62655
    2571      8.7568    -52.0842    -7.81529
    2572     8.18286    -52.2679    -7.01726
    2573     7.65186    -51.4226    -7.07674
    2574     7.57643    -50.6961    -6.39378
    2575     7.45978    -50.7693    -7.38425
    2576     7.49047    -50.8267    -8.38213
    2577      8.1988    -50.9793    -9.07132
    2578     7.46617    -51.5689     -8.7313
    2579     7.49968    -51.6118    -9.72981
    2580     7.22736    -50.9505    -9.03092
    2581     7.46322    -51.0637    -9.99608
    2582     6.57159    -50.6799    -9.75586
    2583      6.6821    -51.1033     -10.655
    2584     6.80442    -50.4477    -9.90989
    2585      7.7723    -50.6945    -9.95788
    2586     8.12564    -50.7222    -9.02279
    2587     8.77588    -51.4668    -9.17366
    2588      8.0198    -50.8214    -9.28255
    2589      8.8854    -50.8663    -8.78384
    2590     9.30077    -50.7684    -7.87948
    2591     9.08301    -50.8137    -8.85443
    2592     8.79291    -50.4036    -9.71911
    2593     9.61461    -50.4464    -10.2874
    2594     9.48578    -50.1615    -11.2373
    2595     8.76969    -50.3321    -11.9141
    2596     9.14505    -50.2347    -10.9924
    2597     10.0168    -50.6928    -11.1663
    2598     10.4284     -50.096    -11.8551
    2599     11.3727    -49.7676    -11.8756
    2600     11.5572    -49.8143    -12.8574
    2601     10.9824    -50.5458     -13.224
    2602     10.1044    -50.6465     -13.692
    2603     10.7332    -50.7204    -14.4661
    2604     10.4289     -50.803    -13.5171
    2605     10.4491    -50.6171    -12.5347
    2606     10.6372    -50.8999    -13.4753
    2607     10.5981    -51.0631    -14.4611
    2608     10.6527    -51.2772    -15.4364
    2609      9.6843    -51.0288    -15.4147
    2610     9.10161    -51.6094    -15.9832
    2611     8.73763    -52.4093     -15.506
    2612     8.93663    -51.9137    -16.3514
    2613     8.78031    -51.3603    -17.1695
    2614     8.92247    -50.7155    -17.9206
    2615      9.3365    -51.3687    -17.2866
    2616     9.33921    -51.5082    -16.2964
    2617      8.3844    -51.8053    -16.3038
    2618     9.23159    -51.8203    -16.8349
    2619     9.28524    -52.2997    -17.7108
    2620     9.13604    -51.8477    -18.5903
    2621     9.32274     -51.502    -19.5099
    2622     10.1739    -51.9691    -19.7492
    2623     10.6388    -51.8056    -18.8791
    2624     10.3353    -51.5525    -19.7977
    2625     10.0373    -50.8224    -20.4127
    2626     9.30167    -51.4251     -20.722
    2627      8.4534    -50.9722    -20.9964
    2628      8.5922    -50.9975    -21.9864
    2629     9.20902    -51.2004    -22.7469
    2630     9.93241    -50.9644    -23.3957
    2631     9.35791     -51.472    -24.0377
    2632     9.23983    -51.2698    -23.0655
    2633     9.29547    -51.3175    -22.0682
    2634     9.35916    -52.2711    -21.7738
    2635     8.90612    -52.9688    -22.3287
    2636     8.90664    -53.8816    -21.9202
    2637     8.54115    -53.5626    -22.7946
    2638       9.358    -52.9967    -22.6824
    2639     9.79652    -53.7602    -22.2082
    2640     10.6218    -53.9212    -22.7496
    2641     10.7691    -54.8699    -23.0292
    2642     10.2337    -54.7135    -22.1992
    2643     10.5536    -54.6078    -23.1408
    2644     11.4843    -54.2557    -23.2393
    2645     11.4449    -54.0066     -24.207
    2646     11.6208    -53.2239    -23.6099
    2647      11.417    -52.4878    -22.9646
    2648     12.2958    -52.7467    -22.5637
    2649     11.8005    -53.1078    -21.7736
    2650     12.5708    -52.6495    -21.3301
    2651     12.0111       -53.1    -22.0257
    2652     11.6352    -52.9587    -22.9415
    2653     11.6607    -53.0655    -21.9476
    2654      11.661    -53.0574    -20.9476
    2655     10.6676    -53.0354    -20.8349
    2656     11.2481    -53.5915    -20.2401
    2657     10.2551    -53.6535    -20.3411
    2658     10.2934    -54.5945     -20.005
    2659     11.0825     -54.458     -19.406
    2660     10.3712    -54.8918     -18.853
    2661     10.8271     -54.018    -18.6833
    2662      11.126     -54.041    -19.6373
    2663     11.7857    -54.3088    -20.3395
    2664     12.6345     -54.575    -20.7964
    2665      12.423    -54.9011    -19.8751
    2666     12.0253    -55.2876    -19.0429
    2667     11.2732    -55.9465    -19.0576
    2668      11.398    -56.0244    -18.0685
    2669     12.1244    -56.5607    -17.6386
    2670     12.9545    -56.8485     -17.161
    2671     12.1735    -57.2978    -17.5949
    2672     12.1651    -57.8944    -16.7925
    2673     12.2755    -57.6391    -15.8319
    2674     12.2792    -57.6039    -16.8313
    2675     12.4625    -57.7562    -15.8601
    2676     12.5824    -57.0018    -16.5055
    2677     13.0299    -56.2096    -16.9203
    2678     12.9907    -56.2192    -15.9211
    2679     13.0908    -56.2287    -16.9161
    2680     13.1997     -56.254    -17.9098
    2681     13.9238    -56.6311    -18.4872
    2682     13.6488    -56.8585    -19.4214
    2683     13.6673     -57.358    -20.2875
    2684     12.8948     -57.735    -19.7764
    2685     12.6015    -58.6799    -19.6315
    2686     13.5266    -59.0196     -19.462
    2687     12.7031    -59.4251    -19.8586
    2688     12.7068    -58.9914    -18.9576
    2689     13.4527     -58.616    -19.5077
    2690     13.3627     -58.599    -18.5119
    2691     12.9484    -57.6956    -18.4009
    2692     12.8159    -58.4923    -17.8112
    2693     12.8958     -58.671    -18.7919
    2694     13.1063    -58.4156    -19.7355
    2695     13.2655    -58.5908    -18.7639
    2696     12.8796    -59.3236    -18.2036
    2697     13.2104    -60.2416    -18.4223
    2698     13.5227    -60.8187    -19.1769
    2699     14.1912    -60.7296    -19.9152
    2700     13.4861    -60.8045    -19.2101
    2701     13.5073    -59.8475    -19.4995
    2702     12.8451    -59.2078    -19.8897
    2703     13.0714    -59.3655    -18.9285
    2704     13.7854    -60.0645    -18.9698
    2705     13.9791    -59.6256    -18.0924
    2706     14.6358    -59.9536    -18.7715
    2707     14.6693    -59.6687    -19.7295
    2708     14.2506    -60.5131    -20.0635
    2709     14.1341    -60.6722    -21.0439
    2710      14.551    -60.7419    -21.9501
    2711     15.5403    -60.6274    -22.0413
    2712     16.3402    -61.2041    -22.2072
    2713     16.4398    -61.4714    -21.2487
    2714     16.7399    -61.5912    -22.1951
    2715     16.7973    -61.0924    -23.0598
    2716     17.1554     -61.815    -22.4686
    2717     17.6244    -62.3492     -23.172
    2718     18.1426    -63.1542    -23.4608
    2719     17.6645    -63.5649    -24.2371
    2720     17.0496    -63.7443    -25.0051
    2721     16.1299    -64.0716    -25.2222
    2722     16.1416     -63.587    -24.3476
    2723     15.5831    -63.3677    -25.1475
    2724     15.6141    -63.5531    -24.1653
    2725     15.3366     -63.516    -25.1253
    2726     15.8329    -64.2359    -25.6106
    2727     15.4907    -64.4835    -26.5171
    2728     15.4645    -64.4652    -25.5176
    2729     16.2417    -64.7999    -26.0506
    2730     15.9496    -64.5345    -25.1318
    2731      16.923    -64.7493    -25.2106
    2732     16.3287    -63.9515    -25.3126
    2733     15.3441    -64.0109    -25.1479
    2734     14.5355    -64.1588    -24.5785
    2735      15.002    -63.3809    -24.1573
    2736     14.4805    -63.6939    -23.3635
    2737     14.3515    -64.6831    -23.4324
    2738     14.3134    -64.9013    -24.4076
    2739      13.335    -65.0116    -24.2327
    2740     13.2033    -65.2373     -25.198
    2741     12.3415    -64.7665     -25.387
    2742      12.445    -64.4559    -26.3319
    2743     12.1351    -63.7794    -25.6638
    2744     11.7247    -63.1385    -26.3125
    2745     12.2345    -63.8355    -25.8083
    2746     12.4147    -64.7075    -26.2635
    2747     12.3864    -64.6407    -27.2608
    2748     12.8105    -64.5307    -28.1598
    2749     12.9088     -65.501    -27.9388
    2750     13.2078    -65.1348      -28.82
    2751     13.2087    -65.7895    -28.0641
    2752     12.3239     -65.736    -28.5271
    2753     13.0623     -65.195    -28.9296
    2754     12.9698    -64.9964    -29.9053
    2755     12.5387    -65.0487    -29.0045
    2756     11.8429    -64.4606    -28.5921
    2757     12.1025    -65.3536    -28.2244
    2758     11.9473    -66.0762    -28.8981
    2759     11.9631     -65.898    -27.9142
    2760     11.7951    -66.2962     -28.816
    2761     11.1749    -65.6014    -29.1801
    2762     11.5669    -66.0534    -28.3788
    2763     11.3185    -65.9881    -27.4124
    2764     12.0026    -66.2527    -26.7327
    2765     12.0846      -66.93    -26.0016
    2766     12.8132    -67.0581    -25.3287
    2767     13.6391    -66.8593    -25.8562
    2768     13.6395    -67.3997    -26.6976
    2769      13.366    -67.9921    -25.9398
    2770     12.6727    -67.3888     -26.334
    2771     12.1998     -66.609    -25.9237
    2772     11.9741    -66.4987    -26.8917
    2773     11.9523    -66.5163    -27.8913
    2774     12.9099    -66.3509    -27.6556
    2775     12.8441    -66.4893    -26.6674
    2776      12.619    -65.7443    -27.2953
    2777     12.6193    -65.7741    -28.2948
    2778     12.5823     -65.729    -27.2965
    2779     12.5906     -65.597    -26.3053
    2780     12.4446    -64.6125    -26.4026
    2781     12.1714    -63.6581    -26.5227
    2782     12.5904    -63.1306    -25.7836
    2783     11.6448    -62.8184    -25.6919
    2784     11.5707    -61.8473     -25.465
    2785     11.3839    -61.7774    -26.4449
    2786     11.1542    -61.7769    -25.4716
    2787      11.309    -60.9374    -24.9508
    2788     10.9115    -60.5972    -24.0985
    2789     11.1841     -60.708    -23.1428
    2790      11.335    -61.6626    -23.3996
    2791     11.9096    -62.3365     -23.864
    2792     12.1501    -62.6715     -24.775
    2793     12.7269    -62.4473    -23.9895
    2794     13.0364    -62.1769    -23.0778
    2795     12.5574    -61.6748    -22.3578
    2796     12.4437    -62.2712    -21.5632
    2797     12.8015    -62.1987    -22.4942
    2798     13.1278    -62.0137    -23.4212
    2799     13.7675    -61.5258    -24.0151
    2800     13.8597    -61.4071    -25.0038
    2801     13.6526    -61.4168     -25.982
    2802     14.2517     -61.909    -25.3505
    2803     13.6584    -61.1271     -25.542
    2804     13.0824    -61.8531    -25.1666
    2805     12.8615    -61.7394    -26.1352
    2806     13.3816    -62.5672    -26.3456
    2807     13.3913    -62.5354     -27.345
    2808     12.7236    -62.4775    -26.6028
    2809      12.928    -62.7349    -25.6583
    2810     12.4981    -62.6631    -26.5584
    2811     12.2953    -62.6419    -27.5374
    2812     12.3546    -63.2883    -26.7767
    2813     13.3085    -63.0311    -26.6219
    2814     13.6238    -62.0883    -26.5135
    2815     13.8086    -61.8664    -25.5561
    2816     13.0664    -61.3261    -25.1595
    2817      13.618    -61.7084    -24.4182
    2818     13.3546     -60.983    -25.0542
    2819     13.7511    -61.6869    -24.4649
    2820     14.1307    -61.6702    -23.5399
    2821      14.029    -60.9246    -22.8813
    2822     13.4792    -61.0831    -23.7015
    2823      13.479    -61.6412    -22.8717
    2824     13.5253    -62.1833    -23.7107
    2825      13.525    -62.1838    -24.7107
    2826      14.389    -62.6054    -24.9858
    2827     14.0128    -63.4815    -24.6843
    2828     14.8565    -63.7335    -25.1583
    2829     13.9568    -64.0214    -25.4865
    2830     13.5905    -63.2607    -26.0223
    2831     13.4695     -63.305     -27.014
    2832      13.455    -63.2902    -26.0142
    2833     13.1616    -64.2207    -26.2333
    2834     12.5122    -63.4783    -26.3977
    2835     12.7596    -64.4354    -26.5485
    2836      12.277    -65.3113    -26.5459
    2837     11.6506    -65.7774     -25.921
    2838     12.6061    -66.0003    -25.7277
    2839     11.6556    -65.7039    -25.6349
    2840     10.9354    -65.9961    -25.0057
    2841     10.9236    -65.6239    -24.0776
    2842     11.9042    -65.4507    -23.9863
    2843     12.1186    -66.1353     -24.683
    2844     11.8919    -65.5636    -23.8945
    2845     11.7966    -65.7128    -24.8787
    2846     12.7037    -65.4341    -24.5634
    2847     12.9593    -65.0257    -23.6871
    2848     12.8513    -65.0157    -24.6812
    2849     12.7666    -65.6886     -25.416
    2850     13.2851    -66.5195    -25.6178
    2851     13.0422    -65.8845    -26.3511
    2852     12.9335    -65.6615    -25.3824
    2853     13.4868    -66.1656    -26.0455
    2854       12.95    -67.0083    -26.0867
    2855     12.7682    -67.3463    -27.0101
    2856     12.3645     -67.456    -27.9184
    2857     11.9624    -67.8078     -27.073
    2858     12.8797    -67.7813    -26.6755
    2859     12.5313    -68.1625    -27.5318
    2860      11.948    -67.4093    -27.8357
    2861     11.9013    -67.8845    -28.7144
    2862     11.7916     -67.005    -28.2513
    2863     11.7518    -66.8813    -29.2428
    2864     11.9027    -66.7348    -28.2652
    2865     11.8934    -66.9006    -29.2513
    2866     11.8819    -66.8916    -28.2514
    2867     11.8196    -67.1014    -29.2272
    2868     12.3198    -67.4545    -30.0178
    2869     11.5399    -67.0342    -30.4816
    2870     11.9339    -67.5884    -31.2148
    2871     11.0137    -67.9638    -31.1035
    2872      10.882    -67.5157    -31.9878
    2873     11.3472    -66.6522    -31.7931
    2874     11.5898    -66.7131    -32.7613
    2875     11.6372    -66.3173    -33.6785
    2876     11.2115    -65.6748    -34.3156
    2877     11.8142    -65.0281     -34.783
    2878     11.8847    -65.0562    -35.7801
    2879     11.3982    -65.3952    -34.9749
    2880     12.0468    -64.7656    -34.5474
    2881      11.798    -64.7373    -33.5792
    2882     11.7994    -64.7377    -34.5792
    2883     12.1011    -65.5096    -34.0197
    2884     11.4604    -64.7506    -33.9043
    2885     11.4859    -64.7551    -32.9046
    2886     11.8971    -64.8059    -31.9945
    2887     11.0027    -64.5464      -31.63
    2888     11.2078     -65.368    -31.0982
    2889     11.2932     -65.015    -32.0299
    2890     11.6622    -64.4325    -31.3056
    2891     11.5402    -64.6338    -30.3337
    2892     11.5242    -65.4233    -29.7203
    2893     11.8932    -65.3787    -30.6487
    2894      12.307    -64.6474    -30.1064
    2895     12.0241    -65.1474    -29.2878
    2896     12.9914    -65.0171    -29.0703
    2897     13.3443    -65.8055    -29.5742
    2898     13.3631    -65.8476    -28.5752
    2899     12.8299    -66.6868    -28.6817
    2900     12.0746    -66.8408    -28.0446
    2901      11.103    -67.0551    -28.1449
    2902     11.2792    -67.6616    -28.9202
    2903     10.3159    -67.4744    -29.1125
    2904     10.0525    -68.2903    -29.6272
    2905     9.55949    -67.7102    -30.2756
    2906     9.08667    -68.4222    -29.7565
    2907     8.58036    -68.4788     -28.896
    2908      8.3013     -69.378    -28.5591
    2909     9.29349    -69.4983    -28.5921
    2910     9.04412    -69.5371    -29.5597
    2911     9.14715    -69.8807    -30.4931
    2912     8.89331    -70.1371    -31.4258
    2913     8.27518    -69.7822    -32.1272
    2914     8.73764    -69.3368    -31.3605
    2915      8.3879    -69.2722    -30.4259
    2916     9.35369    -69.3013    -30.6836
    2917     9.55175    -68.7902    -29.8472
    2918     8.87192    -68.6767    -29.1227
    2919     8.69493    -68.8486    -28.1536
    2920     9.40948    -68.1495    -28.1797
    2921     9.44799    -67.6318     -27.325
    2922      9.2427    -66.6958    -27.0392
    2923     9.19519    -66.7888    -28.0337
    2924     8.81831     -67.715    -28.0471
    2925     8.20558    -68.4822    -28.2369
    2926     9.01372    -68.6918    -28.7873
    2927     9.78141    -68.0521    -28.8243
    2928     8.81619    -68.3106    -28.8635
    2929     8.75315    -67.3127    -28.8797
    2930     9.10705    -66.8262    -29.6785
    2931     9.21667    -66.8187    -28.6846
    2932     9.13308    -66.6743    -27.6986
    2933      9.2787    -66.7683    -28.6834
    2934     8.82574    -67.3669    -29.3441
    2935     9.44046    -68.1444    -29.4769
    2936     9.47005    -68.3034      -28.49
    2937     9.47791    -68.1464    -27.5025
    2938      10.035    -67.3336     -27.673
    2939     9.88739    -67.1815    -28.6502
    2940     9.79245    -67.2716    -29.6416
    2941     10.5661    -67.2033    -29.0117
    2942      9.6704    -67.5345    -29.3085
    2943     10.1597    -66.7177    -29.6143
    2944     9.98663    -67.0092    -28.6735
    2945     9.93169    -66.9784    -27.6755
    2946       9.054    -67.0489    -28.1495
    2947     9.44743    -67.7335    -28.7633
    2948     8.56339     -68.195    -28.8371
    2949     7.95899    -67.7702    -28.1631
    2950      7.1677    -67.8284    -28.7718
    2951     7.27623    -67.5188    -29.7164
    2952     7.40768    -68.3483    -30.2591
    2953     7.18042    -68.7801    -29.3863
    2954     7.89546    -68.1851    -29.7533
    2955     7.33406    -67.9994    -28.9468
    2956     7.24727    -67.9217      -29.94
    2957     7.62552    -68.7686    -29.5663
    2958     7.46171    -68.6416    -30.5445
    2959     8.27863    -69.0756    -30.9244
    2960      8.0855    -68.1382    -30.6348
    2961     8.39095    -68.7861    -31.3325
    2962     8.37115    -67.9246    -30.8252
    2963     7.72846    -67.1663    -30.9347
    2964     7.00042     -67.206    -31.6191
    2965     6.84199    -67.5577    -32.5417
    2966     6.80253    -67.6284     -31.545
    2967     5.92934    -68.0264    -31.2637
    2968     6.54757    -68.6078    -31.7926
    2969     5.99417    -68.9271    -31.0233
    2970     6.39824    -69.4745    -30.2905
    2971     6.10602     -68.996    -31.1185
    2972     6.23228    -69.9879     -31.132
    2973     5.82546    -70.7539    -31.6296
    2974     6.00416    -70.5605    -32.5944
    2975     6.97928    -70.3405    -32.6215
    2976      6.9831    -70.1462    -31.6406
    2977     6.49557    -70.9251    -31.2461
    2978     7.08179    -71.5762    -31.7283
    2979     6.28924    -71.3144    -31.1775
    2980     6.77106    -72.1414    -30.8879
    2981     6.04693    -71.4541    -30.8313
    2982     5.45165    -72.1217    -30.3842
    2983     6.03949     -72.917    -30.5328
    2984     5.21659    -72.5295    -30.9484
    2985     5.25462    -72.5001    -31.9473
    2986     5.72541    -72.4536    -32.8283
    2987     5.70137     -71.454    -32.8416
    2988     5.11905    -70.8333    -32.3166
    2989     5.53903    -70.6804    -31.4221
    2990     6.14072    -70.4413    -32.1842
    2991      5.6319    -71.2989    -32.1089
    2992     5.58617    -71.0532    -31.1407
    2993     4.81381    -70.5757    -31.5596
    2994      4.9956    -70.4487    -32.5347
    2995     4.95806    -69.4755    -32.7614
    2996     5.11989    -68.7698    -32.0716
    2997     4.55745     -69.596    -32.1032
    2998     4.50099    -69.5284     -31.107
    2999     3.56684    -69.2362     -31.312
    3000     3.99132    -68.9873    -30.4415
    3001     4.32415    -68.6723    -31.3303
    3002     4.65262    -69.5063    -30.8871
    3003     4.68471    -69.5098    -31.8866
    3004     4.54738    -70.4691    -32.1332
    3005     5.25927    -70.0057    -31.6055
    3006     5.63831    -70.1724    -30.6953
    3007     5.94146    -71.1215    -30.6103
    3008     5.04431    -70.8629    -30.9685
    3009     5.28802    -70.1498    -30.3112
    3010     6.16072    -69.9141    -29.8836
    3011     6.44292    -70.6097    -30.5443
    3012      6.5853    -70.6577    -29.5556
    3013     6.56538    -71.4002    -28.8862
    3014     6.46276    -71.6805    -27.9318
    3015     6.78968    -71.9023    -28.8504
    3016     6.79562    -71.9029    -27.8504
    3017     6.77589    -71.8984    -28.8502
    3018     7.21098    -72.4214    -28.1173
    3019      7.2312    -72.6687    -29.0861
    3020     7.28536    -72.7106    -30.0837
    3021     6.62407    -72.5645     -29.348
    3022     6.18865    -72.4241    -30.2372
    3023       6.364    -73.3868    -30.4432
    3024     6.79668    -73.9491    -31.1478
    3025     7.47256    -74.6843    -31.2005
    3026     6.69272    -74.8204    -31.8115
    3027     6.56569    -74.8186    -32.8034
    3028     6.86894    -74.1295    -32.1453
    3029     7.03395    -74.0159     -33.125
    3030     7.13225    -73.2679    -33.7815
    3031      6.8194     -73.797    -32.9927
    3032     7.30603    -74.2185    -32.2275
    3033     6.92222    -74.8866      -31.59
    3034     7.28204    -75.0741     -32.504
    3035     6.56557    -75.1508    -33.1974
    3036     6.75079    -75.1007     -32.216
    3037     7.61973    -74.6235    -32.3473
    3038     7.13766    -74.0161    -32.9787
    3039     6.99132    -74.1108     -31.994
    3040     7.41203    -73.4051    -31.4239
    3041     7.06817    -74.3214    -31.6291
    3042     7.10859    -73.5438    -32.2565
    3043      6.6869    -72.7867    -32.7555
    3044     7.58139    -72.8403    -33.1994
    3045     6.72429    -73.3531    -33.1498
    3046     7.44817    -73.1837     -32.481
    3047     6.96903    -73.2911    -33.3521
    3048     6.88407     -73.228    -34.3465
    3049     7.41613    -73.1183    -35.1861
    3050      7.8627    -72.9189    -34.3138
    3051     8.19394     -72.399    -33.5264
    3052     8.48521     -72.216    -32.5875
    3053     8.43231    -72.2029    -31.5889
    3054     8.72873    -71.9678    -32.5146
    3055     8.03368    -71.6263    -33.1473
    3056     8.14688    -70.9751    -32.3968
    3057     8.04125    -70.9783    -31.4024
    3058     7.34617    -71.1089    -30.6955
    3059     7.50835    -72.0932     -30.766
    3060     6.66404    -71.5877    -30.9439
    3061     5.85593    -71.2655    -31.4369
    3062     6.12133    -70.8387    -32.3014
    3063     7.10016    -71.0333    -32.3646
    3064     7.30686    -71.5426       -33.2
    3065     8.10244    -72.1385    -33.0909
    3066     8.27516    -72.0556    -34.0723
    3067      7.9396    -71.3074       -33.5
    3068     7.68456    -70.4397    -33.0732
    3069     8.58044    -70.2716    -33.4845
    3070     9.05446    -70.9106    -32.8787
    3071     8.66147    -70.3321    -32.1639
    3072     7.66702    -70.2846      -32.07
    3073     7.25368    -70.9768    -31.4784
    3074     7.80558    -70.2341    -31.8577
    3075     8.67113    -70.6174    -32.1801
    3076     8.77753      -71.54    -32.5507
    3077      8.8227    -71.7061    -31.5657
    3078     8.17028    -71.0681    -31.9747
    3079     7.45794    -71.7558    -32.1151
    3080     7.67352    -72.7321    -32.0995
    3081     7.60768     -72.855    -33.0897
    3082     8.32262    -73.3868    -32.6358
    3083     8.29578    -74.2455    -33.1477
    3084     8.26821    -74.1237    -34.1398
    3085     8.69143    -73.4937    -33.4887
    3086     8.66985    -73.4983    -32.4889
    3087     8.31211    -74.3502    -32.8713
    3088     8.27041    -74.7375    -33.7923
    3089     7.60447     -74.065    -34.1152
    3090     7.32742    -73.8332    -35.0476
    3091     7.45823    -73.6653    -34.0706
    3092     7.52116    -73.6445    -35.0684
    3093     6.84313    -74.2705     -34.683
    3094     7.40183    -73.4419    -34.7199
