# STEP 			 x 			 y 			 z
    3793          38         -46          47
    3794          38         -46          48
    3795          39         -46          48
    3796          39         -45          48
    3797          38         -45          48
    3798          38         -45          47
    3799          37         -45          47
    3800          37         -45          46
    3801          37         -45          45
    3802          36         -45          45
    3803          36         -46          45
    3804          36         -45          45
    3805          35         -45          45
    3806          34         -45          45
    3807          34         -45          46
    3808          34         -45          47
    3809          33         -45          47
    3810          33         -46          47
    3811          33         -45          47
    3812          33         -45          48
    3813          34         -45          48
    3814          34         -45          49
    3815          33         -45          49
    3816          34         -45          49
    3817          34         -45          48
    3818          34         -45          49
    3819          35         -45          49
    3820          35         -46          49
    3821          35         -46          50
    3822          35         -45          50
    3823          35         -44          50
    3824          34         -44          50
    3825          34         -44          49
    3826          34         -43          49
    3827          35         -43          49
    3828          35         -43          48
    3829          35         -44          48
    3830          35         -44          49
    3831          35         -44          48
    3832          36         -44          48
    3833          35         -44          48
    3834          35         -44          49
    3835          35         -44          48
    3836          35         -45          48
    3837          35         -45          49
    3838          36         -45          49
    3839          36         -45          50
    3840          36         -45          49
    3841          36         -46          49
    3842          37         -46          49
    3843          37         -46          50
    3844          37         -47          50
    3845          36         -47          50
    3846          36         -47          49
    3847          36         -46          49
    3848          36         -47          49
    3849          37         -47          49
    3850          36         -47          49
    3851          36         -47          50
    3852          36         -46          50
    3853          37         -46          50
    3854          37         -45          50
    3855          37         -45          49
    3856          36         -45          49
    3857          36         -45          50
    3858          36         -44          50
    3859          36         -45          50
    3860          36         -46          50
    3861          36         -45          50
    3862          36         -45          49
    3863          36         -45          50
    3864          36         -45          51
    3865          35         -45          51
    3866          35         -45          52
    3867          35         -45          51
    3868          36         -45          51
    3869          36         -45          50
    3870          36         -45          49
    3871          35         -45          49
    3872          36         -45          49
    3873          37         -45          49
    3874          38         -45          49
    3875          37         -45          49
    3876          38         -45          49
    3877          39         -45          49
    3878          39         -44          49
    3879          39         -43          49
    3880          40         -43          49
    3881          41         -43          49
    3882          40         -43          49
    3883          40         -43          50
    3884          39         -43          50
    3885          39         -43          49
    3886          39         -43          50
    3887          40         -43          50
    3888          41         -43          50
    3889          42         -43          50
    3890          42         -43          51
    3891          42         -42          51
    3892          41         -42          51
    3893          40         -42          51
    3894          40         -43          51
    3895          40         -43          50
    3896          40         -42          50
    3897          40         -43          50
    3898          40         -42          50
    3899          39         -42          50
    3900          39         -43          50
    3901          39         -44          50
    3902          39         -44          49
    3903          39         -45          49
    3904          39         -45          50
    3905          38         -45          50
    3906          38         -45          51
    3907          39         -45          51
    3908          39         -44          51
    3909          39         -44          52
    3910          39         -44          51
    3911          39         -45          51
    3912          39         -46          51
    3913          39         -47          51
    3914          39         -48          51
    3915          39         -49          51
    3916          39         -49          52
    3917          39         -48          52
    3918          39         -49          52
    3919          39         -48          52
    3920          38         -48          52
    3921          37         -48          52
    3922          37         -49          52
    3923          38         -49          52
    3924          38         -48          52
    3925          38         -49          52
    3926          38         -49          51
    3927          37         -49          51
    3928          36         -49          51
    3929          37         -49          51
    3930          37         -49          50
    3931          37         -49          51
    3932          37         -49          50
    3933          37         -50          50
    3934          37         -50          49
    3935          36         -50          49
    3936          36         -49          49
    3937          36         -49          48
    3938          35         -49          48
    3939          35         -49          47
    3940          35         -50          47
    3941          34         -50          47
    3942          33         -50          47
    3943          33         -49          47
    3944          33         -48          47
    3945          33         -48          48
    3946          33         -48          47
    3947          33         -47          47
    3948          33         -47          48
    3949          34         -47          48
    3950          35         -47          48
    3951          35         -46          48
    3952          35         -46          49
    3953          35         -46          50
    3954          34         -46          50
    3955          34         -46          51
    3956          34         -46          52
    3957          34         -47          52
    3958          34         -47          53
    3959          34         -48          53
    3960          34         -48          54
    3961          33         -48          54
    3962          33         -49          54
    3963          33         -49          55
    3964          32         -49          55
    3965          33         -49          55
    3966          33         -49          56
    3967          33         -49          57
    3968          33         -49          56
    3969          33         -49          55
    3970          34         -49          55
    3971          35         -49          55
    3972          35         -49          56
    3973          36         -49          56
    3974          36         -50          56
    3975          35         -50          56
    3976          35         -50          55
    3977          36         -50          55
    3978          36         -50          56
    3979          37         -50          56
    3980          37         -50          57
    3981          36         -50          57
    3982          36         -49          57
    3983          36         -49          56
    3984          36         -49          55
    3985          35         -49          55
    3986          34         -49          55
    3987          34         -49          54
    3988          35         -49          54
    3989          35         -49          55
    3990          35         -50          55
    3991          35         -49          55
    3992          36         -49          55
    3993          36         -49          56
    3994          36         -48          56
    3995          36         -48          57
    3996          36         -47          57
    3997          36         -46          57
    3998          35         -46          57
    3999          34         -46          57
    4000          33         -46          57
    4001          33         -46          56
    4002          33         -47          56
    4003          33         -48          56
    4004          33         -48          55
    4005          34         -48          55
    4006          34         -49          55
    4007          34         -48          55
    4008          34         -48          56
    4009          34         -49          56
    4010          33         -49          56
    4011          34         -49          56
    4012          34         -50          56
    4013          34         -50          57
    4014          33         -50          57
    4015          33         -50          56
    4016          33         -51          56
    4017          33         -51          55
    4018          33         -51          54
    4019          32         -51          54
    4020          32         -51          53
    4021          32         -51          54
    4022          32         -51          55
    4023          32         -52          55
    4024          32         -53          55
    4025          32         -53          56
    4026          32         -53          55
    4027          33         -53          55
    4028          34         -53          55
    4029          34         -52          55
    4030          34         -52          54
    4031          33         -52          54
    4032          32         -52          54
    4033          31         -52          54
    4034          30         -52          54
    4035          30         -51          54
    4036          31         -51          54
    4037          32         -51          54
    4038          32         -50          54
    4039          32         -49          54
    4040          33         -49          54
    4041          34         -49          54
    4042          34         -50          54
    4043          34         -49          54
    4044          34         -50          54
    4045          34         -49          54
    4046          34         -48          54
    4047          34         -48          55
    4048          34         -48          56
    4049          34         -49          56
    4050          34         -49          55
    4051          34         -49          56
    4052          34         -50          56
    4053          33         -50          56
    4054          33         -49          56
    4055          34         -49          56
    4056          34         -49          55
    4057          34         -48          55
    4058          34         -49          55
    4059          34         -48          55
    4060          34         -47          55
    4061          33         -47          55
    4062          34         -47          55
    4063          34         -47          56
    4064          34         -48          56
    4065          34         -49          56
    4066          34         -49          55
    4067          34         -49          56
    4068          33         -49          56
    4069          33         -50          56
    4070          34         -50          56
    4071          33         -50          56
    4072          33         -51          56
    4073          33         -51          55
    4074          32         -51          55
    4075          32         -50          55
    4076          33         -50          55
    4077          32         -50          55
    4078          32         -50          54
    4079          32         -49          54
    4080          32         -49          53
    4081          32         -50          53
    4082          32         -49          53
    4083          31         -49          53
    4084          31         -48          53
    4085          31         -49          53
    4086          31         -49          52
    4087          30         -49          52
    4088          29         -49          52
    4089          30         -49          52
    4090          30         -49          51
    4091          30         -49          52
    4092          29         -49          52
    4093          29         -50          52
    4094          29         -50          53
    4095          29         -49          53
    4096          30         -49          53
    4097          30         -48          53
    4098          30         -49          53
    4099          30         -49          54
    4100          30         -49          53
    4101          30         -50          53
    4102          30         -50          54
    4103          30         -51          54
    4104          30         -50          54
    4105          30         -49          54
    4106          30         -48          54
    4107          30         -48          53
    4108          30         -47          53
    4109          30         -47          52
    4110          29         -47          52
    4111          29         -48          52
    4112          28         -48          52
    4113          28         -48          53
    4114          27         -48          53
    4115          27         -48          54
    4116          28         -48          54
    4117          27         -48          54
    4118          28         -48          54
    4119          29         -48          54
    4120          29         -47          54
    4121          28         -47          54
    4122          28         -48          54
    4123          27         -48          54
    4124          27         -49          54
    4125          27         -50          54
    4126          28         -50          54
    4127          29         -50          54
    4128          29         -50          53
    4129          29         -50          52
    4130          28         -50          52
    4131          27         -50          52
    4132          26         -50          52
    4133          26         -51          52
    4134          25         -51          52
    4135          24         -51          52
    4136          24         -51          53
    4137          24         -51          52
    4138          23         -51          52
    4139          23         -50          52
    4140          23         -51          52
    4141          23         -51          53
    4142          23         -52          53
    4143          23         -52          52
    4144          24         -52          52
    4145          24         -51          52
    4146          24         -51          51
    4147          24         -51          52
    4148          25         -51          52
    4149          25         -50          52
    4150          25         -50          53
    4151          26         -50          53
    4152          27         -50          53
    4153          27         -51          53
    4154          27         -51          52
    4155          27         -52          52
    4156          28         -52          52
    4157          28         -53          52
    4158          28         -53          51
    4159          28         -54          51
    4160          28         -54          50
    4161          29         -54          50
    4162          29         -55          50
    4163          29         -54          50
    4164          29         -54          51
    4165          29         -53          51
    4166          28         -53          51
    4167          28         -53          50
    4168          29         -53          50
    4169          29         -53          49
    4170          28         -53          49
    4171          28         -54          49
    4172          29         -54          49
    4173          29         -55          49
    4174          29         -55          48
    4175          30         -55          48
    4176          30         -55          47
    4177          30         -54          47
    4178          29         -54          47
    4179          28         -54          47
    4180          27         -54          47
    4181          26         -54          47
    4182          26         -54          46
    4183          26         -55          46
    4184          26         -55          45
    4185          27         -55          45
    4186          27         -55          46
    4187          27         -56          46
    4188          28         -56          46
    4189          29         -56          46
    4190          30         -56          46
    4191          29         -56          46
    4192          29         -55          46
    4193          28         -55          46
    4194          29         -55          46
    4195          30         -55          46
    4196          29         -55          46
    4197          30         -55          46
    4198          31         -55          46
    4199          31         -54          46
    4200          31         -53          46
    4201          31         -52          46
    4202          31         -53          46
    4203          31         -52          46
    4204          31         -53          46
    4205          31         -54          46
    4206          31         -53          46
    4207          31         -53          47
    4208          31         -54          47
    4209          30         -54          47
    4210          30         -55          47
    4211          30         -56          47
    4212          30         -57          47
    4213          29         -57          47
    4214          28         -57          47
    4215          29         -57          47
    4216          29         -57          46
    4217          29         -56          46
    4218          29         -56          45
    4219          29         -55          45
    4220          29         -56          45
    4221          29         -56          46
    4222          30         -56          46
    4223          31         -56          46
    4224          31         -57          46
    4225          30         -57          46
    4226          29         -57          46
    4227          29         -57          45
    4228          29         -57          44
    4229          29         -56          44
    4230          29         -56          43
    4231          30         -56          43
    4232          30         -56          42
    4233          30         -55          42
    4234          30         -55          43
    4235          30         -55          44
    4236          30         -56          44
    4237          31         -56          44
    4238          31         -56          45
    4239          31         -57          45
    4240          32         -57          45
    4241          31         -57          45
    4242          31         -57          44
    4243          31         -58          44
    4244          32         -58          44
    4245          32         -57          44
    4246          32         -57          43
    4247          32         -58          43
    4248          32         -58          44
    4249          32         -58          43
    4250          32         -58          44
    4251          32         -59          44
    4252          32         -60          44
    4253          33         -60          44
    4254          33         -60          45
    4255          33         -60          46
    4256          33         -59          46
    4257          32         -59          46
    4258          32         -59          47
    4259          33         -59          47
    4260          33         -58          47
    4261          34         -58          47
    4262          34         -59          47
    4263          34         -59          46
    4264          33         -59          46
    4265          32         -59          46
    4266          31         -59          46
    4267          31         -60          46
    4268          31         -59          46
    4269          31         -59          45
    4270          31         -58          45
    4271          31         -58          46
    4272          31         -57          46
    4273          30         -57          46
    4274          30         -58          46
    4275          30         -57          46
    4276          30         -58          46
    4277          30         -57          46
    4278          30         -58          46
    4279          30         -59          46
    4280          30         -59          45
    4281          30         -59          44
    4282          31         -59          44
    4283          31         -59          45
    4284          31         -58          45
    4285          31         -59          45
    4286          30         -59          45
    4287          29         -59          45
    4288          28         -59          45
    4289          27         -59          45
    4290          27         -59          44
    4291          27         -59          43
    4292          27         -59          44
    4293          27         -59          43
    4294          27         -59          44
    4295          28         -59          44
    4296          28         -59          43
    4297          28         -60          43
    4298          28         -60          42
    4299          28         -61          42
    4300          27         -61          42
    4301          26         -61          42
    4302          26         -62          42
    4303          25         -62          42
    4304          26         -62          42
    4305          26         -63          42
    4306          26         -62          42
    4307          26         -63          42
    4308          27         -63          42
    4309          27         -64          42
    4310          27         -64          41
    4311          26         -64          41
    4312          26         -65          41
    4313          27         -65          41
    4314          27         -64          41
    4315          27         -65          41
    4316          27         -64          41
    4317          27         -64          40
    4318          27         -63          40
    4319          27         -64          40
    4320          28         -64          40
    4321          29         -64          40
    4322          29         -64          39
    4323          29         -63          39
    4324          29         -63          38
    4325          29         -64          38
    4326          29         -65          38
    4327          29         -65          37
    4328          29         -64          37
    4329          29         -63          37
    4330          28         -63          37
    4331          29         -63          37
    4332          29         -64          37
    4333          29         -64          38
    4334          29         -63          38
    4335          28         -63          38
    4336          28         -62          38
    4337          28         -62          39
    4338          28         -61          39
    4339          27         -61          39
    4340          27         -61          38
    4341          27         -60          38
    4342          27         -60          37
    4343          28         -60          37
    4344          27         -60          37
    4345          27         -60          38
    4346          27         -60          39
    4347          28         -60          39
    4348          28         -59          39
    4349          29         -59          39
    4350          30         -59          39
    4351          30         -59          40
    4352          31         -59          40
    4353          30         -59          40
    4354          30         -59          39
    4355          30         -59          38
    4356          29         -59          38
    4357          29         -58          38
    4358          29         -59          38
    4359          29         -58          38
    4360          29         -57          38
    4361          30         -57          38
    4362          30         -56          38
    4363          30         -56          39
    4364          29         -56          39
    4365          29         -55          39
    4366          28         -55          39
    4367          28         -54          39
    4368          29         -54          39
    4369          29         -53          39
    4370          29         -52          39
    4371          30         -52          39
    4372          31         -52          39
    4373          31         -52          40
    4374          31         -51          40
    4375          32         -51          40
    4376          31         -51          40
    4377          31         -50          40
    4378          31         -49          40
    4379          31         -49          39
    4380          31         -48          39
    4381          32         -48          39
    4382          31         -48          39
    4383          32         -48          39
    4384          32         -47          39
    4385          33         -47          39
    4386          33         -47          38
    4387          33         -46          38
    4388          33         -46          39
    4389          33         -45          39
    4390          32         -45          39
    4391          32         -44          39
    4392          31         -44          39
    4393          32         -44          39
    4394          32         -44          40
    4395          32         -44          41
    4396          32         -44          42
    4397          33         -44          42
    4398          33         -43          42
    4399          34         -43          42
    4400          33         -43          42
    4401          33         -43          43
    4402          33         -42          43
    4403          32         -42          43
    4404          33         -42          43
    4405          34         -42          43
    4406          34         -42          44
    4407          35         -42          44
    4408          35         -42          43
    4409          35         -42          42
    4410          35         -42          43
    4411          35         -42          42
    4412          35         -43          42
    4413          35         -42          42
    4414          35         -42          43
    4415          35         -42          44
    4416          34         -42          44
    4417          33         -42          44
    4418          33         -42          45
    4419          33         -42          44
    4420          33         -43          44
    4421          32         -43          44
    4422          31         -43          44
    4423          32         -43          44
    4424          32         -42          44
    4425          32         -42          45
    4426          32         -42          44
    4427          32         -42          45
    4428          33         -42          45
    4429          33         -41          45
    4430          32         -41          45
    4431          31         -41          45
    4432          32         -41          45
    4433          32         -40          45
    4434          33         -40          45
    4435          32         -40          45
    4436          32         -39          45
    4437          31         -39          45
    4438          32         -39          45
    4439          32         -39          44
    4440          31         -39          44
    4441          32         -39          44
    4442          31         -39          44
    4443          32         -39          44
    4444          32         -40          44
    4445          32         -41          44
    4446          32         -41          45
    4447          32         -41          44
    4448          32         -41          45
    4449          33         -41          45
    4450          34         -41          45
    4451          34         -41          44
    4452          35         -41          44
    4453          36         -41          44
    4454          36         -42          44
    4455          36         -41          44
    4456          35         -41          44
    4457          35         -42          44
    4458          35         -42          43
    4459          36         -42          43
    4460          36         -43          43
    4461          35         -43          43
    4462          35         -42          43
    4463          34         -42          43
    4464          35         -42          43
    4465          35         -43          43
    4466          35         -44          43
    4467          35         -45          43
    4468          35         -46          43
    4469          35         -46          42
    4470          34         -46          42
    4471          34         -45          42
    4472          34         -45          43
    4473          35         -45          43
    4474          35         -45          42
    4475          35         -46          42
    4476          35         -46          43
    4477          35         -45          43
    4478          34         -45          43
    4479          35         -45          43
    4480          35         -44          43
    4481          35         -44          44
    4482          35         -43          44
    4483          35         -43          43
    4484          34         -43          43
    4485          34         -43          42
    4486          34         -44          42
    4487          34         -44          41
    4488          34         -44          40
    4489          34         -44          41
    4490          34         -43          41
    4491          35         -43          41
    4492          36         -43          41
    4493          36         -43          42
    4494          36         -43          41
    4495          36         -44          41
    4496          36         -44          42
    4497          36         -43          42
    4498          37         -43          42
    4499          37         -42          42
    4500          36         -42          42
    4501          37         -42          42
    4502          38         -42          42
    4503          39         -42          42
    4504          39         -42          43
    4505          40         -42          43
    4506          41         -42          43
    4507          40         -42          43
    4508          40         -41          43
    4509          40         -42          43
    4510          40         -43          43
    4511          40         -44          43
    4512          40         -44          42
    4513          40         -44          41
    4514          40         -44          40
    4515          39         -44          40
    4516          39         -44          39
    4517          38         -44          39
    4518          38         -43          39
    4519          37         -43          39
    4520          37         -43          40
    4521          37         -44          40
    4522          37         -44          39
    4523          37         -44          40
    4524          37         -43          40
    4525          36         -43          40
    4526          35         -43          40
    4527          35         -43          41
    4528          35         -44          41
    4529          36         -44          41
    4530          36         -44          40
    4531          36         -44          39
    4532          37         -44          39
    4533          36         -44          39
    4534          36         -43          39
    4535          36         -42          39
    4536          37         -42          39
    4537          37         -43          39
    4538          37         -44          39
    4539          37         -44          40
    4540          38         -44          40
    4541          38         -44          39
    4542          38         -44          40
    4543          38         -45          40
    4544          38         -45          39
    4545          38         -46          39
    4546          38         -46          38
    4547          37         -46          38
    4548          37         -46          37
    4549          37         -46          36
    4550          36         -46          36
    4551          36         -47          36
    4552          35         -47          36
    4553          35         -48          36
    4554          36         -48          36
    4555          36         -48          37
    4556          36         -48          36
    4557          36         -48          37
    4558          36         -49          37
    4559          37         -49          37
    4560          38         -49          37
    4561          38         -50          37
    4562          37         -50          37
    4563          38         -50          37
    4564          39         -50          37
    4565          39         -49          37
    4566          39         -49          38
    4567          39         -49          37
    4568          40         -49          37
    4569          40         -49          36
    4570          39         -49          36
    4571          39         -49          35
    4572          38         -49          35
    4573          38         -49          36
    4574          39         -49          36
    4575          40         -49          36
    4576          40         -50          36
    4577          40         -49          36
    4578          40         -48          36
    4579          40         -48          37
    4580          40         -49          37
    4581          40         -50          37
    4582          39         -50          37
    4583          39         -51          37
    4584          39         -52          37
    4585          38         -52          37
    4586          37         -52          37
    4587          36         -52          37
    4588          37         -52          37
    4589          37         -52          36
    4590          37         -52          37
    4591          36         -52          37
    4592          36         -52          38
    4593          36         -51          38
    4594          36         -52          38
    4595          36         -52          39
    4596          36         -52          40
    4597          36         -52          41
    4598          36         -51          41
    4599          37         -51          41
    4600          37         -50          41
    4601          37         -50          40
    4602          37         -49          40
    4603          37         -48          40
    4604          37         -49          40
    4605          38         -49          40
    4606          38         -49          39
    4607          38         -50          39
    4608          38         -49          39
    4609          38         -50          39
    4610          38         -50          38
    4611          37         -50          38
    4612          37         -50          39
    4613          37         -51          39
    4614          38         -51          39
    4615          38         -51          38
    4616          38         -51          39
    4617          38         -50          39
    4618          38         -50          38
    4619          38         -51          38
    4620          38         -51          39
    4621          38         -51          40
    4622          38         -52          40
    4623          38         -53          40
    4624          38         -54          40
    4625          38         -55          40
    4626          39         -55          40
    4627          39         -54          40
    4628          39         -54          41
    4629          39         -55          41
    4630          40         -55          41
    4631          40         -54          41
    4632          40         -54          40
    4633          39         -54          40
    4634          39         -54          39
    4635          39         -54          40
    4636          39         -55          40
    4637          39         -55          41
    4638          39         -55          40
    4639          38         -55          40
    4640          38         -55          41
    4641          38         -56          41
    4642          39         -56          41
    4643          39         -57          41
    4644          40         -57          41
    4645          40         -58          41
    4646          40         -57          41
    4647          40         -57          40
    4648          41         -57          40
    4649          41         -57          41
    4650          41         -58          41
    4651          41         -58          40
    4652          41         -58          41
    4653          41         -57          41
    4654          41         -58          41
    4655          42         -58          41
    4656          42         -59          41
    4657          42         -58          41
    4658          42         -59          41
    4659          42         -59          40
    4660          42         -59          39
    4661          42         -60          39
    4662          42         -60          40
    4663          42         -61          40
    4664          42         -60          40
    4665          42         -60          39
    4666          42         -60          40
    4667          42         -59          40
    4668          42         -60          40
    4669          43         -60          40
    4670          44         -60          40
    4671          44         -61          40
    4672          44         -62          40
    4673          44         -62          39
    4674          43         -62          39
    4675          44         -62          39
    4676          45         -62          39
    4677          45         -62          38
    4678          45         -62          39
    4679          45         -62          38
    4680          45         -62          39
    4681          46         -62          39
    4682          46         -63          39
    4683          45         -63          39
    4684          44         -63          39
    4685          43         -63          39
    4686          42         -63          39
    4687          42         -63          40
    4688          42         -64          40
    4689          42         -63          40
    4690          41         -63          40
    4691          41         -63          39
    4692          40         -63          39
    4693          40         -63          40
    4694          40         -63          41
    4695          40         -63          42
    4696          39         -63          42
    4697          39         -63          43
    4698          40         -63          43
    4699          41         -63          43
    4700          40         -63          43
    4701          40         -62          43
    4702          40         -62          44
    4703          40         -61          44
    4704          40         -61          45
    4705          39         -61          45
    4706          39         -61          44
    4707          38         -61          44
    4708          39         -61          44
    4709          39         -62          44
    4710          39         -62          43
    4711          40         -62          43
    4712          41         -62          43
    4713          41         -62          44
    4714          42         -62          44
    4715          43         -62          44
    4716          43         -62          43
    4717          44         -62          43
    4718          44         -62          44
    4719          45         -62          44
    4720          45         -62          45
    4721          44         -62          45
    4722          43         -62          45
    4723          44         -62          45
    4724          44         -62          46
    4725          44         -62          47
    4726          44         -62          46
    4727          44         -62          47
    4728          44         -62          46
    4729          43         -62          46
    4730          44         -62          46
    4731          44         -63          46
    4732          43         -63          46
    4733          44         -63          46
    4734          43         -63          46
    4735          43         -64          46
    4736          42         -64          46
    4737          41         -64          46
    4738          41         -64          47
    4739          41         -63          47
    4740          41         -63          46
    4741          42         -63          46
    4742          42         -62          46
    4743          43         -62          46
    4744          43         -62          45
    4745          43         -62          44
    4746          42         -62          44
    4747          42         -61          44
    4748          42         -61          45
    4749          41         -61          45
    4750          40         -61          45
    4751          40         -60          45
    4752          40         -60          44
    4753          40         -61          44
    4754          41         -61          44
    4755          41         -62          44
    4756          41         -63          44
    4757          40         -63          44
    4758          40         -62          44
    4759          40         -61          44
    4760          40         -61          43
    4761          41         -61          43
    4762          42         -61          43
    4763          42         -61          42
    4764          42         -60          42
    4765          41         -60          42
    4766          41         -61          42
    4767          40         -61          42
    4768          40         -62          42
    4769          40         -62          41
    4770          40         -62          40
    4771          40         -62          39
    4772          40         -61          39
    4773          40         -60          39
    4774          40         -61          39
    4775          40         -61          40
    4776          40         -61          39
    4777          40         -60          39
    4778          40         -61          39
    4779          40         -60          39
    4780          41         -60          39
    4781          40         -60          39
    4782          40         -59          39
    4783          39         -59          39
    4784          39         -59          38
    4785          39         -59          39
    4786          39         -59          38
    4787          39         -60          38
    4788          39         -61          38
    4789          39         -62          38
    4790          38         -62          38
    4791          38         -62          39
    4792          37         -62          39
