# STEP: 				 T: 				 MU: 				 SIGMA: 		  ENERGY: 		 ENERGY_BEST: 		 ERROR:
     891        0.137536        0.746827        0.840001       -0.262938       -0.443551      0.00307657
     892        0.137123        0.813408        0.859278        -0.17086       -0.443551       0.0044774
     893        0.136712        0.817541        0.846566       -0.195661       -0.443551      0.00413998
     894        0.136302        0.802607        0.875284        -0.16169       -0.443551       0.0045646
     895        0.135893        0.796509        0.849023       -0.213597       -0.443551      0.00411817
     896        0.135485        0.765622         0.88079       -0.181777       -0.443551      0.00427154
     897        0.135079        0.832826        0.875372       -0.117498       -0.443551      0.00501605
     898        0.134674        0.854713        0.878308      -0.0785243       -0.443551      0.00547379
     899        0.134269        0.904562        0.886837       0.0458217       -0.443551      0.00695604
     900        0.133867        0.899325        0.898553       0.0569432       -0.443551      0.00648759
     901        0.133465        0.899325        0.898553       0.0569432       -0.443551      0.00728471
     902        0.133065        0.895774        0.890597       0.0327345       -0.443551      0.00645061
     903        0.132665        0.895774        0.890597       0.0327345       -0.443551      0.00777354
     904        0.132267        0.878901        0.920237        0.058414       -0.443551      0.00672227
     905        0.131871        0.876825        0.904506       0.0268132       -0.443551      0.00662464
     906        0.131475        0.812399        0.881127       -0.136627       -0.443551       0.0049222
     907        0.131081        0.854829         0.86555        -0.10029       -0.443551      0.00520553
     908        0.130687        0.920104        0.848101      -0.0223209       -0.443551      0.00568294
     909        0.130295        0.876373        0.846177        -0.11512       -0.443551      0.00502497
     910        0.129904        0.849804        0.867727       -0.104517       -0.443551      0.00512594
     911        0.129515        0.786416        0.852571       -0.215558       -0.443551      0.00412389
     912        0.129126        0.819777        0.830561       -0.218461       -0.443551      0.00414039
     913        0.128739        0.814263        0.804446       -0.269487       -0.443551      0.00333172
     914        0.128353        0.814263        0.804446       -0.269487       -0.443551      0.00337825
     915        0.127968        0.837496         0.77292        -0.29846       -0.443551      0.00303056
     916        0.127584        0.842883        0.759456       -0.310015       -0.443551      0.00288455
     917        0.127201        0.871966        0.729637       -0.330298       -0.443551       0.0025111
     918        0.126819        0.843604        0.749943       -0.325051       -0.443551      0.00268198
     919        0.126439        0.843083        0.720601       -0.364471       -0.443551      0.00223871
     920         0.12606        0.795927        0.729988       -0.375523       -0.443551      0.00204845
     921        0.125681         0.75022        0.739821       -0.377072       -0.443551      0.00179247
     922        0.125304         0.75022        0.739821       -0.377072       -0.443551      0.00257582
     923        0.124928        0.691086        0.725085       -0.372656       -0.443551      0.00139096
     924        0.124554        0.739696        0.710542       -0.395085       -0.443551       0.0013588
     925         0.12418        0.756996        0.702259       -0.401249       -0.443551      0.00146721
     926        0.123807         0.81183         0.70998       -0.391972       -0.443551      0.00182173
     927        0.123436         0.81183         0.70998       -0.391972       -0.443551      0.00210201
     928        0.123066         0.81183         0.70998       -0.391972       -0.443551      0.00222399
     929        0.122696         0.81183         0.70998       -0.391972       -0.443551      0.00238485
     930        0.122328         0.76645        0.707135       -0.398769       -0.443551      0.00159675
     931        0.121961        0.757844        0.709307       -0.400646       -0.443551      0.00138029
     932        0.121596        0.697736        0.687466       -0.396676       -0.443551      0.00103397
     933        0.121231        0.726109        0.668781       -0.414217       -0.443551      0.00101298
     934        0.120867        0.784942        0.680017       -0.420911       -0.443551      0.00129409
     935        0.120504        0.751165         0.70735       -0.399502       -0.443551      0.00141862
     936        0.120143         0.69934         0.68059       -0.396545       -0.443551      0.00105318
     937        0.119782        0.746321        0.707307       -0.396254       -0.443551      0.00147493
     938        0.119423        0.726217        0.685523       -0.406047       -0.443551      0.00104542
     939        0.119065        0.759822        0.706974       -0.398723       -0.443551      0.00158952
     940        0.118708        0.796393        0.711388       -0.394698       -0.443551      0.00179264
     941        0.118352        0.843744        0.695641       -0.394285       -0.443551      0.00181001
     942        0.117996        0.824693        0.708552       -0.386622       -0.443551       0.0019607
     943        0.117643        0.824693        0.708552       -0.386622       -0.443551      0.00247103
     944         0.11729        0.788993         0.73377       -0.372789       -0.443551       0.0020911
     945        0.116938        0.823907        0.754222        -0.33081       -0.443551      0.00266397
     946        0.116587        0.827287         0.74482       -0.337488       -0.443551      0.00278597
     947        0.116237        0.798247        0.769896       -0.324307       -0.443551      0.00256385
     948        0.115888        0.798247        0.769896       -0.324307       -0.443551      0.00366867
     949        0.115541         0.75975        0.795674       -0.316935       -0.443551      0.00258473
     950        0.115194        0.795427        0.803886       -0.283293       -0.443551      0.00315354
     951        0.114849        0.795471        0.801548       -0.286482       -0.443551      0.00304768
     952        0.114504        0.740963        0.821337       -0.286126       -0.443551      0.00316794
     953        0.114161        0.705609        0.844197       -0.276963       -0.443551      0.00280703
     954        0.113818        0.714041        0.837616       -0.282997       -0.443551      0.00304544
     955        0.113477        0.673337        0.843971       -0.292116       -0.443551      0.00262342
     956        0.113136        0.686629        0.834128       -0.295804       -0.443551      0.00264537
     957        0.112797        0.634785        0.820047       -0.307029       -0.443551      0.00229449
     958        0.112458        0.672534        0.815662       -0.314182       -0.443551      0.00219026
     959        0.112121        0.668741        0.815908       -0.308799       -0.443551      0.00252022
     960        0.111785        0.693334         0.83064       -0.295705       -0.443551      0.00283737
     961        0.111449        0.718773        0.818494       -0.296143       -0.443551      0.00278674
     962        0.111115         0.75295        0.834888       -0.276589       -0.443551      0.00326487
     963        0.110782        0.764317        0.816259       -0.278542       -0.443551      0.00323077
     964        0.110449        0.817597        0.841246       -0.205687       -0.443551      0.00420163
     965        0.110118        0.766729         0.84959        -0.23135       -0.443551       0.0036292
     966        0.109788        0.769306        0.846373       -0.239499       -0.443551      0.00360018
     967        0.109458        0.769306        0.846373       -0.239499       -0.443551      0.00451422
     968         0.10913        0.763926        0.866772        -0.21126       -0.443551      0.00408469
     969        0.108802        0.724537        0.877506       -0.226889       -0.443551      0.00375754
     970        0.108476        0.736059        0.897133       -0.189893       -0.443551      0.00417637
     971        0.108151        0.736059        0.897133       -0.189893       -0.443551      0.00485521
     972        0.107826        0.764899        0.892612        -0.16309       -0.443551      0.00476453
     973        0.107503        0.724374        0.918101       -0.169528       -0.443551      0.00458815
     974         0.10718        0.731303        0.897641       -0.191701       -0.443551      0.00450637
     975        0.106859        0.731303        0.897641       -0.191701       -0.443551      0.00492032
     976        0.106538        0.707021        0.909315       -0.193316       -0.443551      0.00441862
     977        0.106218        0.753716        0.893388       -0.176256       -0.443551      0.00432943
     978          0.1059        0.753716        0.893388       -0.176256       -0.443551      0.00583115
     979        0.105582        0.729877        0.876665       -0.224998       -0.443551       0.0034669
     980        0.105265        0.709479        0.868297       -0.241265       -0.443551      0.00367192
     981        0.104949        0.662027        0.845056       -0.282765       -0.443551      0.00289399
     982        0.104635        0.674474        0.824937       -0.304956       -0.443551      0.00241659
     983        0.104321        0.674474        0.824937       -0.304956       -0.443551      0.00236675
     984        0.104008        0.683194        0.829151         -0.2949       -0.443551       0.0028493
     985        0.103696        0.708125        0.803995       -0.318143       -0.443551      0.00232287
     986        0.103385        0.678004        0.782122       -0.335946       -0.443551      0.00217909
     987        0.103075        0.666715        0.759447       -0.345063       -0.443551      0.00175524
     988        0.102765        0.686181        0.740296       -0.364165       -0.443551      0.00154081
     989        0.102457        0.684489        0.716075       -0.375491       -0.443551      0.00133334
     990         0.10215        0.685218        0.727517       -0.373059       -0.443551      0.00129961
     991        0.101843        0.711323        0.750645       -0.363202       -0.443551      0.00167763
     992        0.101538        0.677774        0.770239       -0.343419       -0.443551      0.00181689
     993        0.101233        0.727114        0.753723       -0.361362       -0.443551      0.00192199
     994        0.100929        0.769061        0.753359       -0.356072       -0.443551      0.00210643
     995        0.100627        0.797469        0.767281       -0.332891       -0.443551      0.00269282
     996        0.100325        0.839571        0.745872       -0.336079       -0.443551      0.00273802
     997        0.100024        0.813812        0.732771       -0.366776       -0.443551      0.00218368
     998       0.0997236        0.813812        0.732771       -0.366776       -0.443551      0.00276435
     999       0.0994244         0.84589        0.745216       -0.328856       -0.443551      0.00259641
    1000       0.0991262        0.882682        0.726376       -0.323319       -0.443551      0.00273183
    1001       0.0988288        0.886676        0.707106       -0.346355       -0.443551      0.00243246
    1002       0.0985323        0.869761        0.701618       -0.371567       -0.443551      0.00211504
    1003       0.0982367        0.888925        0.688115       -0.367267       -0.443551      0.00220672
    1004        0.097942        0.906985         0.70775        -0.32658       -0.443551      0.00262495
    1005       0.0976482        0.945962        0.713218       -0.259902       -0.443551      0.00325279
    1006       0.0973552        0.981308        0.721666       -0.194191       -0.443551      0.00355644
    1007       0.0970632        0.999272        0.707507       -0.174848       -0.443551      0.00369002
    1008        0.096772        0.966595        0.708952       -0.244051       -0.443551      0.00326385
    1009       0.0964817        0.961952        0.725615       -0.216848       -0.443551       0.0034931
    1010       0.0961922        0.926259        0.743231       -0.243312       -0.443551      0.00329971
    1011       0.0959036        0.901482         0.75231       -0.265078       -0.443551       0.0033936
    1012       0.0956159        0.895905        0.740821       -0.290738       -0.443551      0.00305401
    1013       0.0953291        0.911772        0.763168         -0.2229       -0.443551      0.00375544
    1014       0.0950431        0.905707        0.759278       -0.239412       -0.443551      0.00366473
    1015        0.094758         0.91397        0.746468        -0.25719       -0.443551      0.00326518
    1016       0.0944737        0.894272        0.758045       -0.257834       -0.443551      0.00336185
    1017       0.0941903        0.934431        0.738897       -0.232029       -0.443551      0.00363881
    1018       0.0939077        0.889767        0.754189       -0.275372       -0.443551      0.00333222
    1019        0.093626        0.848563          0.7491       -0.317085       -0.443551      0.00300893
    1020       0.0933451        0.872869        0.745054       -0.303987       -0.443551      0.00316317
    1021       0.0930651        0.873556        0.766035       -0.270037       -0.443551      0.00353692
    1022       0.0927859        0.906857          0.7516        -0.25184       -0.443551      0.00344898
    1023       0.0925075        0.895759        0.740115       -0.294648       -0.443551      0.00291435
    1024         0.09223        0.873148         0.73392       -0.318057       -0.443551      0.00277313
    1025       0.0919533          0.8809        0.732826       -0.319284       -0.443551      0.00274615
    1026       0.0916774        0.864729        0.749887        -0.30995       -0.443551      0.00293164
    1027       0.0914024        0.843592        0.757459       -0.308617       -0.443551      0.00282561
    1028       0.0911282         0.82472         0.73547       -0.354998       -0.443551       0.0023648
    1029       0.0908548        0.792215        0.729712       -0.376423       -0.443551      0.00199987
    1030       0.0905822        0.772849        0.708969       -0.396953       -0.443551      0.00156193
    1031       0.0903105         0.77909        0.715051       -0.391419       -0.443551       0.0017035
    1032       0.0900396        0.791752        0.717137       -0.390167       -0.443551      0.00170817
    1033       0.0897694          0.8247        0.699644       -0.396461       -0.443551      0.00176873
    1034       0.0895001        0.848268        0.711969       -0.370914       -0.443551      0.00204958
    1035       0.0892316        0.881521        0.711408       -0.342842       -0.443551      0.00247014
    1036       0.0889639          0.8709        0.718107        -0.34762       -0.443551      0.00240841
    1037        0.088697          0.8709        0.718107        -0.34762       -0.443551      0.00271548
    1038        0.088431        0.883786        0.700158       -0.358872       -0.443551      0.00223971
    1039       0.0881657        0.912575        0.690973       -0.340841       -0.443551       0.0023607
    1040       0.0879012        0.899572        0.697258       -0.348434       -0.443551      0.00241488
    1041       0.0876375        0.916667        0.678233       -0.351562       -0.443551      0.00216693
    1042       0.0873746        0.916667        0.678233       -0.351562       -0.443551      0.00226835
    1043       0.0871124        0.959648        0.680715       -0.291849       -0.443551      0.00256916
    1044       0.0868511        0.925218        0.684477       -0.334129       -0.443551      0.00240136
    1045       0.0865905        0.925218        0.684477       -0.334129       -0.443551      0.00233498
    1046       0.0863308        0.956091        0.667168       -0.314132       -0.443551      0.00238789
    1047       0.0860718        0.922408        0.678586       -0.341616       -0.443551      0.00222394
    1048       0.0858136        0.911322         0.66112       -0.369529       -0.443551      0.00196182
    1049       0.0855561        0.896805        0.667128       -0.381694       -0.443551      0.00189253
    1050       0.0852994        0.882925        0.674605       -0.386314       -0.443551      0.00176844
    1051       0.0850436        0.891271        0.666879       -0.387952       -0.443551      0.00180231
    1052       0.0847884        0.898373         0.65328       -0.389298       -0.443551      0.00175118
    1053       0.0845341        0.898373         0.65328       -0.389298       -0.443551        0.001711
    1054       0.0842805        0.892916        0.671429        -0.38354       -0.443551      0.00192579
    1055       0.0840276        0.900752        0.659638       -0.385703       -0.443551      0.00168512
    1056       0.0837755        0.864245        0.675018       -0.395475       -0.443551      0.00171997
    1057       0.0835242        0.888684        0.654529       -0.399026       -0.443551      0.00160213
    1058       0.0832736        0.871058        0.656095       -0.410293       -0.443551      0.00149077
    1059       0.0830238        0.891591        0.641265       -0.403867       -0.443551      0.00140389
    1060       0.0827747        0.894598        0.627948       -0.407947       -0.443551      0.00130408
    1061       0.0825264        0.899687        0.626487       -0.405043       -0.443551      0.00123824
    1062       0.0822788        0.886027        0.637581       -0.411654       -0.443551      0.00133051
    1063        0.082032        0.886027        0.637581       -0.411654       -0.443551      0.00170355
    1064       0.0817859        0.850848        0.619598       -0.433051       -0.443551     0.000989603
    1065       0.0815405        0.821826        0.624777       -0.441314       -0.443551      0.00097211
    1066       0.0812959        0.795683         0.61829       -0.444771       -0.443551     0.000751668
    1067        0.081052         0.82007         0.61649       -0.443122       -0.444771     0.000966564
    1068       0.0808089        0.814991        0.608663       -0.441595       -0.444771     0.000778326
    1069       0.0805665        0.837642        0.612379       -0.440128       -0.444771     0.000847916
    1070       0.0803248        0.839469        0.617701        -0.44001       -0.444771     0.000892672
    1071       0.0800838        0.825777        0.604527       -0.440402       -0.444771     0.000854104
    1072       0.0798435        0.826293        0.603503       -0.440715       -0.444771     0.000842822
    1073        0.079604         0.82475        0.613483       -0.441156       -0.444771      0.00083644
    1074       0.0793652        0.860757        0.609655       -0.428405       -0.444771     0.000974683
    1075       0.0791271        0.860816        0.622153       -0.429023       -0.444771      0.00111254
    1076       0.0788897        0.839898        0.622004       -0.436891       -0.444771     0.000997118
    1077        0.078653        0.839898        0.622004       -0.436891       -0.444771      0.00107785
    1078       0.0784171        0.804483        0.613446       -0.444354       -0.444771     0.000789836
    1079       0.0781818        0.793149        0.608358       -0.443163       -0.444771     0.000774672
    1080       0.0779473        0.767082        0.604811       -0.439173       -0.444771     0.000715893
    1081       0.0777134        0.771493        0.610433        -0.44005       -0.444771     0.000714042
    1082       0.0774803        0.759362        0.593327       -0.433387       -0.444771     0.000772944
    1083       0.0772479        0.750714        0.607964        -0.43529       -0.444771     0.000690172
    1084       0.0770161        0.734051        0.601252       -0.426697       -0.444771     0.000738998
    1085       0.0767851         0.76801        0.608603       -0.440016       -0.444771     0.000702108
    1086       0.0765547        0.756117        0.609259       -0.435907       -0.444771     0.000704414
    1087        0.076325        0.752356        0.594366        -0.43168       -0.444771     0.000780435
    1088       0.0760961        0.747006        0.586066       -0.427947       -0.444771     0.000821551
    1089       0.0758678        0.756232         0.58204       -0.428335       -0.444771     0.000845301
    1090       0.0756402        0.756232         0.58204       -0.428335       -0.444771     0.000960805
    1091       0.0754133        0.765044         0.59257       -0.436231       -0.444771     0.000768996
    1092        0.075187        0.735676        0.588104       -0.422033       -0.444771     0.000833623
    1093       0.0749615         0.70197         0.60069       -0.408719       -0.444771     0.000787722
    1094       0.0747366        0.680154        0.596039       -0.391223       -0.444771     0.000807277
    1095       0.0745124        0.702928        0.610911       -0.411474       -0.444771     0.000747414
    1096       0.0742888        0.735744        0.599273       -0.428388       -0.444771      0.00075328
    1097        0.074066        0.717652        0.611096       -0.419336       -0.444771     0.000751742
    1098       0.0738438        0.750215        0.595814       -0.432587       -0.444771     0.000750029
    1099       0.0736222        0.779151        0.605582       -0.440505       -0.444771     0.000778491
    1100       0.0734014        0.797018        0.607238       -0.444856       -0.444771     0.000759816
    1101       0.0731812        0.771515        0.610163       -0.440627       -0.444856     0.000718339
    1102       0.0729616        0.751088        0.623023       -0.435808       -0.444856     0.000711217
    1103       0.0727427        0.748727        0.630399       -0.433459       -0.444856     0.000761728
    1104       0.0725245         0.75004        0.613493       -0.436307       -0.444856     0.000762222
    1105       0.0723069        0.769882        0.621918       -0.441029       -0.444856      0.00070298
    1106         0.07209        0.780499        0.604549        -0.44191       -0.444856     0.000741474
    1107       0.0718737        0.816034        0.619004       -0.442225       -0.444856     0.000883892
    1108       0.0716581        0.828216         0.61971       -0.442474       -0.444856     0.000907275
    1109       0.0714431        0.855743        0.620897       -0.431615       -0.444856      0.00103424
    1110       0.0712288        0.851435        0.617735       -0.434553       -0.444856     0.000964416
    1111       0.0710151        0.829163        0.634143       -0.438115       -0.444856      0.00102824
    1112       0.0708021        0.825709        0.634943       -0.440187       -0.444856      0.00099415
    1113       0.0705897        0.797544        0.642307       -0.439497       -0.444856     0.000925875
    1114       0.0703779         0.78178        0.648619       -0.438287       -0.444856     0.000918513
    1115       0.0701668        0.755115        0.642478       -0.434251       -0.444856     0.000824268
    1116       0.0699563        0.785284        0.635098       -0.441455       -0.444856     0.000852862
    1117       0.0697464        0.760369        0.624555       -0.437168       -0.444856     0.000790188
    1118       0.0695372        0.789822        0.633461       -0.441813       -0.444856     0.000848518
    1119       0.0693286        0.816646         0.62536       -0.443517       -0.444856     0.000880817
    1120       0.0691206        0.795189         0.63789       -0.441263       -0.444856     0.000899863
    1121       0.0689132        0.823693        0.643494        -0.43728       -0.444856      0.00103119
    1122       0.0687065        0.793785         0.63321       -0.440596       -0.444856     0.000908226
    1123       0.0685003        0.771135        0.646428       -0.435889       -0.444856     0.000848563
    1124       0.0682948        0.779211        0.652054        -0.43495       -0.444856     0.000943822
    1125         0.06809        0.761711        0.663536       -0.426654       -0.444856      0.00104553
    1126       0.0678857        0.731281         0.65078       -0.421977       -0.444856     0.000843331
    1127        0.067682        0.727615        0.649178       -0.420533       -0.444856     0.000821876
    1128        0.067479        0.721722        0.662186       -0.416234       -0.444856     0.000911713
    1129       0.0672766         0.71044        0.674196       -0.404864       -0.444856     0.000939227
    1130       0.0670747         0.70937         0.66715       -0.407435       -0.444856     0.000966691
    1131       0.0668735        0.740772        0.653191       -0.426176       -0.444856     0.000887104
    1132       0.0666729         0.76416        0.655639       -0.431224       -0.444856      0.00095139
    1133       0.0664729        0.767773         0.65811       -0.430415       -0.444856     0.000980272
    1134       0.0662734        0.783625        0.664228       -0.427869       -0.444856      0.00116721
    1135       0.0660746        0.760325        0.649444        -0.43243       -0.444856     0.000881457
    1136       0.0658764        0.775794        0.665446       -0.428312       -0.444856      0.00108561
    1137       0.0656788         0.77176         0.66308       -0.430797       -0.444856     0.000979192
    1138       0.0654817        0.766113         0.66804       -0.426166       -0.444856       0.0010675
    1139       0.0652853        0.766113         0.66804       -0.426166       -0.444856      0.00122846
    1140       0.0650894        0.760178        0.661975       -0.428421       -0.444856      0.00095024
    1141       0.0648942        0.781366        0.654327       -0.434658       -0.444856     0.000999651
    1142       0.0646995        0.776003        0.655567       -0.434249       -0.444856     0.000956655
    1143       0.0645054        0.805066        0.666126       -0.427527       -0.444856       0.0012086
    1144       0.0643119        0.816394        0.655691       -0.431441       -0.444856      0.00124335
    1145       0.0641189         0.81685        0.647107       -0.435645       -0.444856      0.00112383
    1146       0.0639266        0.844289         0.63309       -0.433467       -0.444856      0.00117093
    1147       0.0637348        0.861271        0.633163       -0.426483       -0.444856      0.00119691
    1148       0.0635436        0.856564        0.637847       -0.427949       -0.444856      0.00117055
    1149        0.063353        0.864012        0.645059       -0.421222       -0.444856       0.0012634
    1150       0.0631629        0.841422        0.637845       -0.431802       -0.444856      0.00116613
    1151       0.0629734        0.842919        0.642612       -0.428636       -0.444856      0.00123321
    1152       0.0627845        0.819761        0.641366       -0.439834       -0.444856       0.0010587
    1153       0.0625961        0.849815        0.646911       -0.426245       -0.444856      0.00132195
    1154       0.0624083        0.853511        0.646749        -0.42636       -0.444856       0.0012411
    1155       0.0622211        0.861061        0.638508       -0.425287       -0.444856       0.0012468
    1156       0.0620345        0.891551        0.631897       -0.411527       -0.444856      0.00125867
    1157       0.0618484        0.891551        0.631897       -0.411527       -0.444856      0.00128854
    1158       0.0616628        0.883371        0.617809       -0.417814       -0.444856      0.00107314
    1159       0.0614778        0.907171        0.608541        -0.39891       -0.444856      0.00112908
    1160       0.0612934         0.89761        0.615259       -0.407185       -0.444856      0.00118302
    1161       0.0611095        0.923742        0.607863       -0.382455       -0.444856      0.00126078
    1162       0.0609262        0.901752        0.600501       -0.400486       -0.444856      0.00107058
    1163       0.0607434        0.901752        0.600501       -0.400486       -0.444856      0.00120231
    1164       0.0605612        0.879411        0.588286       -0.413704       -0.444856      0.00100275
    1165       0.0603795        0.851586        0.596021        -0.43153       -0.444856     0.000893478
    1166       0.0601983        0.867209        0.604198       -0.425896       -0.444856     0.000910468
    1167       0.0600178        0.864213        0.612641       -0.427903       -0.444856      0.00103364
    1168       0.0598377        0.856256        0.607007       -0.432521       -0.444856     0.000981753
    1169       0.0596582        0.827157        0.615257       -0.441658       -0.444856     0.000853967
    1170       0.0594792        0.817306        0.606379        -0.44414       -0.444856     0.000788262
    1171       0.0593008        0.811069        0.604428       -0.444168       -0.444856     0.000766892
    1172       0.0591229        0.807796        0.594236       -0.440166       -0.444856     0.000814474
    1173       0.0589455        0.814302        0.604104       -0.441572       -0.444856     0.000814388
    1174       0.0587687         0.78513         0.59363       -0.440764       -0.444856     0.000787826
    1175       0.0585924        0.770011        0.586743       -0.434013       -0.444856     0.000769138
    1176       0.0584166        0.748567        0.593758       -0.431372       -0.444856     0.000793639
    1177       0.0582413         0.76689        0.598166       -0.437923       -0.444856     0.000740023
    1178       0.0580666        0.769784        0.605676       -0.439663       -0.444856     0.000752986
    1179       0.0578924        0.750002        0.612163       -0.435282       -0.444856     0.000672177
    1180       0.0577187        0.760439        0.618058       -0.438819       -0.444856     0.000701673
    1181       0.0575456        0.786944        0.609779       -0.443854       -0.444856     0.000756226
    1182       0.0573729        0.801483        0.620342       -0.444285       -0.444856     0.000792266
    1183       0.0572008         0.78461        0.612948       -0.442848       -0.444856      0.00074426
    1184       0.0570292        0.791049        0.623269       -0.442845       -0.444856     0.000865536
    1185       0.0568581        0.806811         0.61896       -0.444666       -0.444856     0.000792227
    1186       0.0566876        0.793363        0.628072       -0.445361       -0.444856     0.000820282
    1187       0.0565175        0.821432        0.614664       -0.443877       -0.445361     0.000868637
    1188       0.0563479        0.833325        0.627588       -0.437733       -0.445361      0.00104518
    1189       0.0561789        0.834039        0.618824       -0.439996       -0.445361     0.000857205
    1190       0.0560104        0.851901        0.629767        -0.42978       -0.445361      0.00116835
    1191       0.0558423        0.854929         0.63269       -0.428566       -0.445361      0.00119287
    1192       0.0556748        0.830588        0.629142       -0.440007       -0.445361     0.000930124
    1193       0.0555078        0.857531        0.636847       -0.429613       -0.445361      0.00115054
    1194       0.0553413        0.876112        0.629815       -0.417301       -0.445361      0.00131578
    1195       0.0551752        0.870446        0.617538       -0.423953       -0.445361      0.00105739
    1196       0.0550097        0.883629        0.624832       -0.415292       -0.445361      0.00120186
    1197       0.0548447        0.876873        0.620459       -0.421859       -0.445361      0.00110663
    1198       0.0546801        0.864966        0.609607       -0.428878       -0.445361      0.00096196
    1199       0.0545161        0.859845        0.604148       -0.429956       -0.445361     0.000899187
    1200       0.0543526        0.836738         0.60614       -0.438657       -0.445361     0.000924137
    1201       0.0541895        0.838441        0.605982       -0.438874       -0.445361     0.000896526
    1202       0.0540269        0.841853        0.596998       -0.434777       -0.445361     0.000829847
    1203       0.0538648        0.822584        0.597856        -0.44049       -0.445361     0.000789572
    1204       0.0537033        0.803646        0.588834       -0.437658       -0.445361     0.000789682
    1205       0.0535421        0.795778        0.584361       -0.436863       -0.445361       0.0008125
    1206       0.0533815         0.79745        0.584358        -0.43745       -0.445361     0.000813202
    1207       0.0532214        0.778137        0.580413        -0.43232       -0.445361     0.000837433
    1208       0.0530617        0.754731        0.588127       -0.430336       -0.445361      0.00078439
    1209       0.0529025         0.74386        0.594239       -0.428256       -0.445361     0.000718011
    1210       0.0527438         0.74386        0.594239       -0.428256       -0.445361     0.000807651
    1211       0.0525856        0.726116        0.584658       -0.417997       -0.445361     0.000825555
    1212       0.0524278        0.705851        0.572799       -0.398735       -0.445361     0.000963489
    1213       0.0522705        0.726633        0.566769        -0.40719       -0.445361        0.000938
    1214       0.0521137        0.710037        0.571601       -0.399984       -0.445361     0.000929841
    1215       0.0519574        0.710037        0.571601       -0.399984       -0.445361      0.00099928
    1216       0.0518015        0.729019        0.564609       -0.404868       -0.445361     0.000956905
    1217       0.0516461        0.735217        0.568799       -0.412036       -0.445361     0.000956791
    1218       0.0514912        0.733208        0.564506       -0.405362       -0.445361      0.00101354
    1219       0.0513367        0.751738        0.553949       -0.404908       -0.445361      0.00114586
    1220       0.0511827         0.73113        0.548949       -0.390899       -0.445361      0.00118893
    1221       0.0510291        0.747517        0.558712       -0.407309       -0.445361      0.00104643
    1222       0.0508761        0.748871        0.550179       -0.399283       -0.445361      0.00115286
    1223       0.0507234        0.772344        0.557306       -0.412357       -0.445361      0.00110143
    1224       0.0505713           0.775        0.557905       -0.411732       -0.445361      0.00109608
    1225       0.0504195        0.779762        0.566866       -0.421832       -0.445361     0.000981954
    1226       0.0502683        0.788267        0.567803       -0.423425       -0.445361     0.000982867
    1227       0.0501175         0.80264        0.565745        -0.42168       -0.445361     0.000965833
    1228       0.0499671        0.796794        0.555707       -0.409265       -0.445361      0.00111809
    1229       0.0498172        0.783539        0.561669       -0.417941       -0.445361      0.00100834
    1230       0.0496678         0.78438        0.572554       -0.428042       -0.445361     0.000925537
    1231       0.0495188        0.808822        0.577225       -0.431234       -0.445361     0.000866401
    1232       0.0493702        0.820422        0.584094       -0.435231       -0.445361     0.000854946
    1233       0.0492221        0.814912         0.58712       -0.437834       -0.445361     0.000842387
    1234       0.0490744         0.80655        0.585401       -0.435799       -0.445361     0.000868329
    1235       0.0489272        0.795604         0.59579       -0.441496       -0.445361     0.000767217
    1236       0.0487804        0.781021        0.589695       -0.438644       -0.445361     0.000766658
    1237       0.0486341        0.783817        0.595477       -0.440734       -0.445361     0.000794401
    1238       0.0484882        0.774519        0.597292       -0.439186       -0.445361     0.000758838
    1239       0.0483427        0.794165         0.60514       -0.443694       -0.445361     0.000688062
    1240       0.0481977        0.802207        0.605734       -0.445455       -0.445361     0.000749985
    1241       0.0480531        0.802207        0.605734       -0.445455       -0.445455     0.000828532
    1242       0.0479089        0.819467        0.602948       -0.442206       -0.445455     0.000822378
    1243       0.0477652        0.817643        0.604643       -0.443549       -0.445455     0.000801869
    1244       0.0476219        0.814818        0.594796       -0.440776       -0.445455     0.000814735
    1245       0.0474791         0.80497        0.593768       -0.438654       -0.445455     0.000812701
    1246       0.0473366        0.788703         0.58525       -0.437072       -0.445455     0.000824564
    1247       0.0471946        0.787542        0.584176       -0.435616       -0.445455     0.000850953
    1248        0.047053         0.81004        0.587552       -0.436744       -0.445455     0.000824918
    1249       0.0469119        0.807043        0.587783       -0.436982       -0.445455     0.000882764
    1250       0.0467711        0.815706        0.597645       -0.440669       -0.445455      0.00079255
    1251       0.0466308        0.834718        0.593874       -0.436025       -0.445455      0.00086251
    1252       0.0464909        0.841662        0.595005       -0.432921       -0.445455     0.000884769
    1253       0.0463515        0.849288        0.592158       -0.429823       -0.445455      0.00086498
    1254       0.0462124        0.865635        0.583997       -0.418411       -0.445455     0.000954587
    1255       0.0460738        0.867686        0.573492       -0.408035       -0.445455      0.00094441
    1256       0.0459355        0.848087        0.563546       -0.409445       -0.445455      0.00102249
    1257       0.0457977        0.849625        0.566172       -0.413514       -0.445455      0.00104111
    1258       0.0456603        0.842048         0.57061       -0.417155       -0.445455     0.000958737
    1259       0.0455234        0.821376        0.574431       -0.426447       -0.445455     0.000928006
    1260       0.0453868        0.839139        0.583105       -0.430084       -0.445455     0.000904338
    1261       0.0452506        0.828342        0.586617       -0.435748       -0.445455     0.000837036
    1262       0.0451149        0.828342        0.586617       -0.435748       -0.445455     0.000894142
    1263       0.0449795        0.822244        0.595333       -0.440179       -0.445455     0.000790594
