# DISTANCE:		AVE_GOFR:	 ERROR:
         981    0.986234 0.000445797
         982    0.986401 0.000535097
         983    0.986455 0.000481951
         984    0.986019 0.000510021
         985     0.98498 0.000436871
         986    0.985517 0.000432445
         987    0.985511 0.000459387
         988    0.985818 0.000485012
         989    0.986034 0.000540066
         990    0.985294 0.000461856
         991    0.985292 0.000431458
         992    0.986112 0.000449348
         993    0.985427 0.000387923
         994     0.98585 0.000410819
         995     0.98635 0.000445583
         996    0.985545 0.000498396
         997    0.985663 0.000460455
         998    0.985263  0.00045813
         999    0.986275 0.000460864
