#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
         232     1.18527     1.16281  0.00214912
         233       1.189     1.16292  0.00214284
         234     1.18843     1.16303  0.00213645
         235     1.19359     1.16316  0.00213131
         236     1.18438     1.16325  0.00212418
         237     1.16108     1.16324  0.00211524
         238     1.18619     1.16334  0.00210854
         239     1.20712     1.16352  0.00210766
         240     1.19616     1.16366  0.00210327
         241      1.1735      1.1637  0.00209493
         242     1.17195     1.16373  0.00208656
         243     1.13068      1.1636   0.0020824
         244     1.19441     1.16372  0.00207769
         245     1.16083     1.16371  0.00206924
         246     1.14802     1.16365  0.00206181
         247     1.14599     1.16358   0.0020547
         248     1.16326     1.16358  0.00204642
         249     1.13162     1.16345  0.00204222
         250     1.14878     1.16339   0.0020349
         251     1.16321     1.16339  0.00202679
         252     1.14657     1.16332  0.00201984
         253     1.18203      1.1634  0.00201321
         254     1.20955     1.16358  0.00201347
         255     1.20784     1.16375  0.00201304
         256     1.17898     1.16381  0.00200606
         257     1.14608     1.16374  0.00199944
         258     1.12337     1.16358   0.0019978
         259      1.1309     1.16346  0.00199407
         260     1.16135     1.16345  0.00198642
         261     1.15213     1.16341  0.00197928
         262      1.1436     1.16333  0.00197317
         263     1.14222     1.16325   0.0019673
         264     1.16525     1.16326  0.00195986
         265     1.20303     1.16341  0.00195821
         266     1.18318     1.16348  0.00195225
         267     1.17218     1.16352  0.00194521
         268      1.1429     1.16344  0.00193948
         269     1.13273     1.16332  0.00193562
         270     1.14356     1.16325  0.00192984
         271     1.16205     1.16325  0.00192272
         272     1.16091     1.16324  0.00191567
         273     1.14933     1.16319  0.00190933
         274     1.12944     1.16306  0.00190633
         275     1.11652      1.1629   0.0019069
         276     1.12483     1.16276  0.00190497
         277     1.13264     1.16265  0.00190119
         278     1.15503     1.16262  0.00189455
         279     1.15518     1.16259  0.00188795
         280     1.17799     1.16265  0.00188201
         281     1.17136     1.16268  0.00187556
         282     1.15057     1.16264   0.0018694
         283     1.17094     1.16267  0.00186303
         284     1.17369     1.16271  0.00185687
         285     1.17834     1.16276  0.00185117
         286     1.17911     1.16282  0.00184558
         287     1.14983     1.16277   0.0018397
         288     1.18995     1.16287  0.00183573
         289     1.18505     1.16294  0.00183099
         290      1.1593     1.16293  0.00182471
         291     1.16447     1.16294  0.00181845
         292     1.17051     1.16296  0.00181241
         293     1.15893     1.16295  0.00180628
         294     1.17699       1.163  0.00180076
         295     1.17157     1.16303  0.00179489
         296     1.18251     1.16309  0.00179004
         297       1.192     1.16319  0.00178665
         298     1.19159     1.16328   0.0017832
         299     1.21511     1.16346  0.00178564
         300     1.18972     1.16354  0.00178183
         301      1.1677     1.16356  0.00177596
         302       1.191     1.16365  0.00177241
         303      1.2281     1.16386  0.00177928
         304     1.24306     1.16412   0.0017924
         305     1.20234     1.16425   0.0017909
         306     1.19193     1.16434  0.00178733
         307     1.17183     1.16436  0.00178167
         308     1.18331     1.16442  0.00177695
         309     1.17089     1.16445  0.00177132
         310     1.14856     1.16439  0.00176635
         311     1.16519      1.1644  0.00176067
         312     1.18152     1.16445  0.00175588
         313     1.20496     1.16458  0.00175504
         314       1.199     1.16469  0.00175287
         315     1.17068     1.16471  0.00174741
         316     1.20893     1.16485  0.00174747
         317     1.18537     1.16491  0.00174316
         318     1.16641     1.16492  0.00173768
         319     1.14667     1.16486  0.00173318
         320     1.17958     1.16491  0.00172837
         321     1.20628     1.16504  0.00172778
         322     1.17112     1.16506  0.00172252
         323     1.15383     1.16502  0.00171754
         324     1.14822     1.16497  0.00171302
         325     1.15664     1.16494  0.00170794
         326     1.16472     1.16494   0.0017027
         327     1.16535     1.16494   0.0016975
         328     1.14187     1.16487  0.00169378
         329     1.18962     1.16495   0.0016903
         330     1.19364     1.16504  0.00168741
         331     1.18672      1.1651  0.00168358
         332      1.1724     1.16512  0.00167866
         333     1.17186     1.16514  0.00167374
         334     1.17137     1.16516  0.00166883
         335      1.1709     1.16518  0.00166394
         336     1.18072     1.16523  0.00165963
         337     1.13818     1.16515  0.00165664
         338     1.14643     1.16509  0.00165267
         339     1.17076     1.16511  0.00164787
         340     1.16841     1.16512  0.00164306
         341     1.20383     1.16523  0.00164216
         342     1.19352     1.16531  0.00163944
         343     1.20697     1.16543  0.00163915
         344     1.20943     1.16556  0.00163937
         345     1.15718     1.16554   0.0016348
         346     1.14832     1.16549  0.00163083
         347     1.16498     1.16549  0.00162613
         348     1.18711     1.16555  0.00162264
         349     1.22535     1.16572  0.00162702
         350     1.18268     1.16577  0.00162309
         351     1.15163     1.16573  0.00161896
         352     1.16085     1.16571  0.00161442
         353     1.14127     1.16564  0.00161134
         354     1.14576     1.16559  0.00160776
         355     1.16169     1.16558  0.00160327
         356      1.1548     1.16555  0.00159905
         357     1.20518     1.16566  0.00159842
         358     1.22252     1.16582  0.00160183
         359     1.17709     1.16585  0.00159767
         360     1.15169     1.16581  0.00159372
         361     1.14714     1.16576  0.00159015
         362      1.1556     1.16573    0.001586
         363      1.1817     1.16577  0.00158224
         364      1.2116      1.1659   0.0015829
         365     1.19734     1.16599   0.0015809
         366     1.19866     1.16607   0.0015791
         367      1.1702     1.16609  0.00157484
         368      1.1917     1.16616   0.0015721
         369     1.19836     1.16624  0.00157026
         370     1.20999     1.16636  0.00157046
         371     1.18324     1.16641  0.00156688
         372     1.18645     1.16646   0.0015636
         373      1.2133     1.16659  0.00156444
         374     1.20532     1.16669  0.00156368
         375       1.202     1.16678  0.00156234
         376      1.1923     1.16685  0.00155966
         377     1.19924     1.16694  0.00155789
         378     1.18053     1.16697  0.00155418
         379     1.15297     1.16694  0.00155052
         380     1.14288     1.16687  0.00154773
         381     1.14458     1.16681  0.00154478
         382     1.18682     1.16687  0.00154162
         383     1.15465     1.16684  0.00153792
         384     1.14272     1.16677   0.0015352
         385     1.13376     1.16669  0.00153361
         386     1.12649     1.16658  0.00153316
         387     1.11287     1.16644  0.00153547
         388      1.1363     1.16637  0.00153348
         389     1.15712     1.16634  0.00152972
         390     1.15098      1.1663  0.00152631
         391      1.1585     1.16628  0.00152253
         392     1.13764     1.16621   0.0015204
         393     1.12931     1.16612  0.00151943
         394     1.15977      1.1661  0.00151566
         395     1.18197     1.16614  0.00151235
         396     1.15356     1.16611  0.00150887
         397     1.14109     1.16605  0.00150638
         398      1.1524     1.16601  0.00150299
         399     1.16808     1.16602  0.00149923
         400      1.1615       1.166  0.00149552
         401     1.17177     1.16602  0.00149186
         402     1.17286     1.16604  0.00148825
         403     1.19355      1.1661  0.00148612
         404     1.18403     1.16615  0.00148311
         405     1.17765     1.16618  0.00147972
         406     1.16141     1.16617  0.00147612
         407      1.1473     1.16612  0.00147322
         408     1.16491     1.16612  0.00146961
         409     1.14742     1.16607  0.00146673
         410     1.16272     1.16606  0.00146317
         411     1.17514     1.16608  0.00145978
         412     1.15636     1.16606  0.00145643
         413     1.14169       1.166   0.0014541
         414     1.15126     1.16597  0.00145102
         415     1.17408     1.16599  0.00144766
         416     1.13747     1.16592   0.0014458
         417      1.1411     1.16586  0.00144356
         418     1.16241     1.16585  0.00144013
         419     1.17894     1.16588  0.00143703
         420     1.15815     1.16586  0.00143372
         421     1.12548     1.16577  0.00143352
         422     1.15218     1.16573  0.00143049
         423     1.17341     1.16575  0.00142722
         424     1.17424     1.16577    0.001424
         425     1.17521     1.16579  0.00142082
         426     1.17729     1.16582  0.00141774
         427     1.18246     1.16586  0.00141495
         428     1.15964     1.16585  0.00141172
         429     1.15147     1.16581  0.00140883
         430      1.1518     1.16578  0.00140593
         431     1.18607     1.16583  0.00140346
         432     1.18514     1.16587  0.00140092
         433     1.18356     1.16591  0.00139828
         434     1.18057     1.16595  0.00139547
         435     1.16292     1.16594  0.00139227
         436     1.15544     1.16592  0.00138929
         437     1.16029      1.1659  0.00138617
         438     1.14983     1.16587  0.00138349
         439     1.16435     1.16586  0.00138034
         440     1.16604     1.16586  0.00137721
         441     1.16617     1.16586  0.00137408
         442     1.15023     1.16583  0.00137143
         443     1.17017     1.16584  0.00136837
         444     1.16914     1.16585  0.00136531
         445     1.18852      1.1659  0.00136319
         446     1.18788     1.16595  0.00136102
         447      1.1652     1.16594  0.00135798
         448     1.15486     1.16592  0.00135518
         449     1.19738     1.16599  0.00135397
         450     1.19084     1.16604  0.00135208
         451     1.16078     1.16603  0.00134914
         452     1.17196     1.16605  0.00134621
         453     1.19623     1.16611  0.00134489
         454     1.19627     1.16618  0.00134357
         455     1.17138     1.16619  0.00134066
         456     1.14422     1.16614  0.00133859
         457     1.14981     1.16611  0.00133614
         458     1.18869     1.16616  0.00133413
         459     1.18181     1.16619  0.00133166
         460     1.12106     1.16609  0.00133237
         461       1.117     1.16599  0.00133373
         462     1.13938     1.16593  0.00133209
         463     1.13266     1.16586  0.00133114
         464     1.15652     1.16584  0.00132843
         465     1.18947     1.16589  0.00132654
         466     1.20877     1.16598  0.00132688
         467     1.22499      1.1661  0.00133005
         468     1.19329     1.16616  0.00132847
         469     1.15795     1.16615  0.00132576
         470     1.19477     1.16621  0.00132433
         471     1.18519     1.16625  0.00132213
         472     1.18659     1.16629  0.00132004
         473     1.15852     1.16627  0.00131735
         474     1.15848     1.16626  0.00131467
         475     1.14705     1.16622  0.00131252
         476     1.17091     1.16623   0.0013098
         477     1.16487     1.16622  0.00130706
         478     1.15507      1.1662  0.00130454
         479     1.17352     1.16622   0.0013019
         480     1.16162     1.16621  0.00129922
         481     1.18692     1.16625  0.00129724
         482     1.18968      1.1663  0.00129546
         483     1.17642     1.16632  0.00129294
         484     1.17227     1.16633  0.00129033
         485      1.1963     1.16639  0.00128915
         486     1.19645     1.16645  0.00128798
         487      1.1802     1.16648  0.00128564
         488     1.15871     1.16647  0.00128311
         489     1.16636     1.16647  0.00128048
         490      1.1993     1.16653  0.00127962
         491     1.22973     1.16666  0.00128347
         492     1.21455     1.16676  0.00128455
         493      1.1742     1.16677  0.00128203
         494     1.19067     1.16682  0.00128035
         495     1.22332     1.16694  0.00128284
         496     1.23786     1.16708   0.0012882
         497     1.20174     1.16715  0.00128749
         498     1.19817     1.16721  0.00128641
         499     1.19527     1.16727  0.00128506
         500       1.184      1.1673  0.00128293
         501      1.1862     1.16734  0.00128092
         502     1.12991     1.16726  0.00128054
         503     1.14623     1.16722  0.00127868
         504     1.16568     1.16722  0.00127614
         505     1.18947     1.16726  0.00127438
         506     1.16424     1.16726  0.00127187
         507     1.13677      1.1672  0.00127078
         508     1.16655      1.1672  0.00126828
         509     1.15457     1.16717  0.00126603
         510     1.15508     1.16715  0.00126377
         511     1.20476     1.16722  0.00126344
         512     1.21722     1.16732  0.00126474
         513     1.19245     1.16737  0.00126323
         514     1.16475     1.16736  0.00126078
         515     1.20752     1.16744  0.00126074
         516     1.18655     1.16748  0.00125884
         517     1.15479     1.16745  0.00125664
         518     1.15867     1.16744  0.00125433
         519     1.17088     1.16744  0.00125193
         520     1.14723      1.1674  0.00125013
         521     1.14815     1.16737  0.00124828
         522     1.15956     1.16735  0.00124597
         523     1.17526     1.16737  0.00124368
         524     1.19332     1.16742   0.0012423
         525     1.19688     1.16747   0.0012412
         526     1.19688     1.16753   0.0012401
         527     1.18473     1.16756  0.00123817
         528     1.16975     1.16757  0.00123583
         529     1.15442     1.16754  0.00123375
         530     1.19699      1.1676  0.00123267
         531     1.21259     1.16768  0.00123326
         532     1.18648     1.16772  0.00123144
         533     1.19337     1.16777  0.00123007
         534      1.1857      1.1678  0.00122823
         535     1.17799     1.16782  0.00122608
         536      1.1671     1.16782  0.00122379
         537     1.14394     1.16777  0.00122232
         538     1.17681     1.16779  0.00122017
         539       1.215     1.16788  0.00122104
         540     1.21208     1.16796  0.00122152
         541     1.20357     1.16802  0.00122104
         542     1.21862     1.16812  0.00122235
         543     1.19948     1.16818  0.00122146
         544     1.20701     1.16825   0.0012213
         545     1.23173     1.16836   0.0012246
         546     1.25438     1.16852  0.00123245
         547     1.22165     1.16862  0.00123402
         548     1.20681     1.16869  0.00123373
         549     1.19379     1.16873  0.00123233
         550     1.15246      1.1687  0.00123045
         551     1.19181     1.16875  0.00122893
         552     1.19882      1.1688  0.00122791
         553     1.20642     1.16887  0.00122757
         554     1.16933     1.16887  0.00122536
         555     1.16076     1.16885  0.00122324
         556     1.18689     1.16889  0.00122147
         557     1.20542     1.16895  0.00122103
         558     1.21846     1.16904  0.00122206
         559     1.19836     1.16909    0.001221
         560     1.18019     1.16911  0.00121898
         561     1.18885     1.16915  0.00121732
         562      1.1883     1.16918  0.00121563
         563     1.17932      1.1692   0.0012136
         564      1.2053     1.16926  0.00121314
         565     1.18766      1.1693  0.00121143
         566     1.16411     1.16929  0.00120932
         567     1.17299     1.16929  0.00120721
         568     1.18649     1.16932  0.00120546
         569     1.18352     1.16935   0.0012036
         570       1.196      1.1694   0.0012024
         571     1.21872     1.16948  0.00120339
         572      1.2045     1.16954  0.00120284
         573     1.21692     1.16963  0.00120358
         574     1.18921     1.16966  0.00120197
         575     1.19964     1.16971  0.00120101
         576     1.21356     1.16979  0.00120133
         577     1.19187     1.16983  0.00119986
         578     1.16443     1.16982  0.00119782
         579     1.16695     1.16981  0.00119576
         580      1.1609      1.1698   0.0011938
         581     1.15951     1.16978  0.00119188
         582     1.14477     1.16974   0.0011906
         583     1.13697     1.16968  0.00118989
         584     1.18257      1.1697  0.00118805
         585     1.16324     1.16969  0.00118607
         586     1.14584     1.16965  0.00118475
         587     1.16077     1.16964  0.00118283
         588     1.15747     1.16962  0.00118099
         589     1.18406     1.16964  0.00117924
         590     1.19238     1.16968  0.00117788
         591      1.2059     1.16974  0.00117748
         592     1.19087     1.16978  0.00117603
         593     1.15116     1.16974  0.00117446
         594     1.14209      1.1697  0.00117341
         595     1.14151     1.16965  0.00117239
         596     1.15536     1.16963  0.00117067
         597     1.18195     1.16965  0.00116889
         598     1.19153     1.16968  0.00116751
         599     1.17285     1.16969  0.00116557
         600     1.13893     1.16964  0.00116476
