#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
          89     1.18076     1.17251   0.0044087
          90     1.17985     1.17259  0.00436047
          91     1.17253     1.17259  0.00431255
          92     1.15278     1.17238  0.00427105
          93     1.14503     1.17208  0.00423523
          94     1.15797     1.17193  0.00419284
          95     1.12363     1.17143  0.00417942
          96     1.11172      1.1708   0.0041819
          97     1.13698     1.17045   0.0041533
          98     1.14947     1.17024  0.00411644
          99     1.16874     1.17023  0.00407489
         100     1.15228     1.17005  0.00403809
         101     1.14558      1.1698  0.00400536
         102     1.13243     1.16944  0.00398282
         103     1.14414     1.16919  0.00395171
         104     1.13904      1.1689  0.00392434
         105     1.13731      1.1686  0.00389848
         106     1.16433     1.16856  0.00386191
         107     1.18735     1.16874  0.00382981
         108     1.18502     1.16889  0.00379731
         109     1.18552     1.16904  0.00376554
         110     1.13964     1.16877  0.00374078
         111     1.15682     1.16866  0.00370863
         112     1.17285      1.1687   0.0036757
         113     1.16987     1.16871  0.00364319
         114      1.1608     1.16864  0.00361189
         115     1.16295     1.16859  0.00358082
         116      1.1352     1.16831  0.00356151
         117      1.1306     1.16798  0.00354562
         118     1.12137     1.16759  0.00353751
         119     1.13963     1.16735  0.00351557
         120     1.13691      1.1671  0.00349541
         121     1.15583     1.16701  0.00346777
         122     1.15668     1.16692  0.00344038
         123     1.16008     1.16687  0.00341285
         124     1.15544     1.16677  0.00338658
         125     1.16613     1.16677  0.00335949
         126     1.14631     1.16661  0.00333675
         127     1.14675     1.16645  0.00331413
         128     1.14102     1.16625  0.00329419
         129     1.16121     1.16621  0.00326889
         130     1.16726     1.16622  0.00324375
         131     1.15556     1.16614  0.00322001
         132     1.15022     1.16602  0.00319788
         133      1.1715     1.16606   0.0031741
         134     1.18951     1.16623  0.00315523
         135     1.20176      1.1665  0.00314281
         136     1.17534     1.16656  0.00312037
         137     1.16504     1.16655  0.00309762
         138     1.17596     1.16662  0.00307592
         139     1.15651     1.16655  0.00305465
         140     1.18015     1.16664  0.00303438
         141     1.19139     1.16682  0.00301793
         142     1.17596     1.16688  0.00299736
         143     1.17849     1.16697   0.0029775
         144     1.16541     1.16695  0.00295684
         145     1.13922     1.16676  0.00294263
         146     1.16342     1.16674  0.00292256
         147     1.15303     1.16665  0.00290417
         148     1.17017     1.16667  0.00288464
         149     1.17512     1.16673  0.00286584
         150      1.1849     1.16685  0.00284929
         151     1.20013     1.16707  0.00283894
         152     1.17718     1.16714  0.00282104
         153     1.18885     1.16728  0.00280617
         154     1.17376     1.16732  0.00278826
         155     1.22056     1.16766  0.00279135
         156     1.19696     1.16785  0.00277977
         157     1.18526     1.16796  0.00276427
         158     1.16664     1.16795  0.00274679
         159     1.16118     1.16791  0.00272984
         160     1.16425     1.16789  0.00271288
         161     1.15833     1.16783  0.00269668
         162     1.19076     1.16797  0.00268374
         163     1.17155     1.16799  0.00266737
         164      1.1427     1.16784  0.00265556
         165     1.14276     1.16769  0.00264381
         166     1.17343     1.16772  0.00262811
         167     1.18672     1.16783  0.00261484
         168     1.18841     1.16796  0.00260214
         169     1.21096     1.16821  0.00259916
         170     1.20769     1.16844  0.00259422
         171     1.20405     1.16865  0.00258739
         172     1.18807     1.16876  0.00257481
         173     1.19424     1.16891  0.00256413
         174     1.22923     1.16926  0.00257273
         175     1.20104     1.16944  0.00256443
         176     1.17154     1.16945  0.00254989
         177     1.16468     1.16943  0.00253562
         178     1.17182     1.16944  0.00252141
         179     1.17331     1.16946  0.00250742
         180      1.1774      1.1695  0.00249388
         181     1.14685     1.16938  0.00248324
         182     1.13421     1.16919   0.0024771
         183     1.13497       1.169  0.00247061
         184     1.15469     1.16892  0.00245841
         185     1.19512     1.16906  0.00244919
         186     1.20651     1.16926  0.00244429
         187      1.2226     1.16955   0.0024478
         188     1.21996     1.16982  0.00244942
         189     1.19321     1.16994  0.00243958
         190     1.17921     1.16999  0.00242723
         191      1.2002     1.17015  0.00241967
         192     1.18101      1.1702  0.00240773
         193     1.20985     1.17041    0.002404
         194     1.23776     1.17076  0.00241655
         195     1.23343     1.17108  0.00242543
         196     1.22113     1.17133  0.00242646
         197     1.20318      1.1715  0.00241952
         198      1.2014     1.17165  0.00241201
         199     1.16521     1.17161   0.0024001
         200     1.14941      1.1715  0.00239067
         201     1.14226     1.17136   0.0023832
         202      1.1638     1.17132   0.0023717
         203     1.16173     1.17127  0.00236048
         204     1.16876     1.17126  0.00234894
         205     1.15928      1.1712  0.00233821
         206     1.13972     1.17105  0.00233185
         207     1.16355     1.17101  0.00232087
         208     1.18002     1.17106  0.00231012
         209     1.19148     1.17115  0.00230113
         210     1.19422     1.17126  0.00229279
         211     1.19465     1.17138   0.0022846
         212     1.22279     1.17162  0.00228666
         213      1.1916     1.17171  0.00227785
         214     1.15865     1.17165  0.00226802
         215     1.15194     1.17156  0.00225933
         216     1.17043     1.17155  0.00224887
         217     1.14809     1.17145  0.00224111
         218     1.13811     1.17129  0.00223604
         219     1.18247     1.17134  0.00222641
         220     1.20328     1.17149  0.00222102
         221     1.17219     1.17149  0.00221097
         222     1.18435     1.17155  0.00220177
         223     1.20566      1.1717   0.0021972
         224     1.18533     1.17176  0.00218824
         225     1.20602     1.17192   0.0021838
         226     1.19393     1.17201  0.00217631
         227     1.16228     1.17197  0.00216715
         228     1.17962       1.172   0.0021579
         229     1.18828     1.17208  0.00214965
         230     1.19904     1.17219   0.0021435
         231      1.1777     1.17222  0.00213435
         232     1.16004     1.17216   0.0021258
         233     1.15444     1.17209  0.00211803
         234     1.16602     1.17206  0.00210914
         235      1.1407     1.17193  0.00210438
         236     1.15561     1.17186   0.0020966
         237      1.1855     1.17192  0.00208855
         238     1.21744     1.17211  0.00208851
         239     1.20933     1.17226  0.00208557
         240     1.18472     1.17232  0.00207753
         241     1.13652     1.17217  0.00207421
         242     1.18423     1.17222  0.00206624
         243     1.21044     1.17237  0.00206371
         244     1.18909     1.17244  0.00205639
         245     1.16544     1.17241   0.0020482
         246      1.1947      1.1725  0.00204187
         247     1.17421     1.17251  0.00203362
         248     1.17191     1.17251  0.00202542
         249     1.17428     1.17252   0.0020173
         250     1.17414     1.17252  0.00200924
         251     1.21464     1.17269  0.00200823
         252     1.20138      1.1728  0.00200349
         253     1.17861     1.17283   0.0019957
         254     1.16583      1.1728  0.00198803
         255     1.16698     1.17278  0.00198037
         256       1.197     1.17287  0.00197489
         257     1.19634     1.17296  0.00196931
         258     1.22746     1.17317  0.00197298
         259     1.21984     1.17335  0.00197357
         260     1.18273     1.17339  0.00196631
         261     1.21995     1.17357  0.00196685
         262     1.23546     1.17381  0.00197348
         263     1.19557     1.17389  0.00196771
         264     1.17521     1.17389  0.00196026
         265     1.17181     1.17388  0.00195288
         266      1.2018     1.17399  0.00194836
         267     1.22343     1.17418  0.00194984
         268     1.18907     1.17423  0.00194335
         269     1.18281     1.17426  0.00193639
         270     1.23081     1.17447  0.00194051
         271     1.22407     1.17465  0.00194196
         272     1.20806     1.17478   0.0019387
         273     1.20154     1.17488  0.00193408
         274     1.20215     1.17498  0.00192958
         275     1.21174     1.17511  0.00192719
         276     1.19915      1.1752  0.00192217
         277     1.17591      1.1752  0.00191523
         278     1.16442     1.17516  0.00190874
         279     1.17609     1.17516   0.0019019
         280     1.19095     1.17522  0.00189594
         281     1.16726     1.17519   0.0018894
         282     1.19366     1.17526  0.00188384
         283     1.20086     1.17535  0.00187935
         284     1.17757     1.17536  0.00187275
         285     1.17427     1.17535  0.00186618
         286     1.22565     1.17553  0.00186793
         287      1.2162     1.17567  0.00186679
         288     1.22003     1.17582  0.00186665
         289     1.22187     1.17598  0.00186698
         290     1.21148      1.1761  0.00186455
         291     1.14871     1.17601  0.00186052
         292      1.1808     1.17603  0.00185422
         293     1.18787     1.17607  0.00184833
         294     1.19948     1.17615  0.00184376
         295     1.16627     1.17611  0.00183781
         296       1.166     1.17608  0.00183192
         297     1.15401       1.176  0.00182726
         298     1.18459     1.17603  0.00182135
         299     1.16548       1.176   0.0018156
         300     1.14728      1.1759  0.00181207
         301     1.18157     1.17592  0.00180615
         302     1.20655     1.17602  0.00180301
         303       1.193     1.17608  0.00179793
         304     1.20007     1.17616  0.00179375
         305     1.18972      1.1762  0.00178842
         306     1.17942     1.17621  0.00178261
         307     1.20372      1.1763  0.00177905
         308     1.21185     1.17642  0.00177701
         309     1.19119     1.17647  0.00177191
         310     1.21992     1.17661  0.00177173
         311     1.22288     1.17675  0.00177227
         312     1.21665     1.17688  0.00177119
         313     1.19375     1.17694  0.00176635
         314     1.18747     1.17697  0.00176105
         315     1.18419     1.17699  0.00175561
         316     1.17405     1.17698  0.00175008
         317      1.1683     1.17696  0.00174477
         318     1.18611     1.17699  0.00173952
         319     1.17669     1.17698  0.00173407
         320     1.17346     1.17697  0.00172868
         321     1.15585     1.17691  0.00172455
         322     1.13785     1.17679  0.00172345
         323     1.13041     1.17664  0.00172409
         324       1.127     1.17649  0.00172556
         325     1.14474     1.17639  0.00172302
         326     1.12894     1.17625  0.00172387
         327     1.13545     1.17612   0.0017231
         328     1.13967     1.17601  0.00172143
         329     1.14311     1.17591   0.0017191
         330     1.12563     1.17576  0.00172063
         331     1.10595     1.17555  0.00172831
         332     1.13081     1.17541  0.00172835
         333     1.14629     1.17532  0.00172537
         334     1.14904     1.17525    0.001722
         335     1.16102      1.1752  0.00171738
         336      1.1439     1.17511  0.00171479
         337     1.14885     1.17503  0.00171147
         338     1.15482     1.17497  0.00170746
         339      1.1735     1.17497  0.00170242
         340     1.14327     1.17487  0.00169997
         341      1.1478      1.1748  0.00169684
         342     1.18994     1.17484  0.00169245
         343      1.2154     1.17496  0.00169165
         344     1.21678     1.17508  0.00169109
         345     1.21564      1.1752  0.00169027
         346     1.25299     1.17542  0.00170027
         347     1.26384     1.17568  0.00171436
         348       1.229     1.17583  0.00171627
         349     1.20554     1.17592  0.00171346
         350     1.20752     1.17601  0.00171094
         351     1.18939     1.17604  0.00170649
         352     1.18892     1.17608  0.00170204
         353     1.21881      1.1762  0.00170151
         354     1.19864     1.17626  0.00169789
         355     1.20524     1.17635  0.00169507
         356     1.20909     1.17644   0.0016928
         357     1.21146     1.17654   0.0016909
         358     1.18809     1.17657  0.00168648
         359     1.17747     1.17657  0.00168179
         360     1.17458     1.17657  0.00167712
         361     1.15873     1.17652   0.0016732
         362      1.1465     1.17643  0.00167064
         363     1.12441     1.17629  0.00167217
         364     1.14995     1.17622  0.00166914
         365     1.14752     1.17614  0.00166642
         366     1.18358     1.17616  0.00166199
         367     1.19238      1.1762  0.00165805
         368     1.20773     1.17629  0.00165576
         369     1.22256     1.17641  0.00165601
         370     1.24723     1.17661  0.00166256
         371     1.23093     1.17675  0.00166451
         372     1.19511      1.1768  0.00166077
         373     1.15609     1.17675  0.00165724
         374     1.14931     1.17667  0.00165443
         375     1.17931     1.17668  0.00165004
         376     1.15881     1.17663  0.00164633
         377     1.14567     1.17655  0.00164401
         378     1.15213     1.17649  0.00164093
         379     1.19276     1.17653  0.00163717
         380     1.16806     1.17651  0.00163301
         381     1.13679      1.1764  0.00163205
         382     1.20571     1.17648  0.00162958
         383     1.20087     1.17654  0.00162656
         384     1.17223     1.17653  0.00162237
         385     1.19984     1.17659  0.00161928
         386     1.21139     1.17668   0.0016176
         387     1.19868     1.17674  0.00161441
         388      1.2024      1.1768  0.00161161
         389      1.1962     1.17685  0.00160824
         390     1.18566     1.17688  0.00160427
         391     1.16403     1.17684   0.0016005
         392     1.15022     1.17678  0.00159786
         393     1.15284     1.17672  0.00159496
         394     1.17348     1.17671  0.00159093
         395     1.19151     1.17674  0.00158734
         396     1.15073     1.17668  0.00158469
         397     1.13872     1.17658  0.00158358
         398     1.15618     1.17653  0.00158043
         399     1.16246      1.1765  0.00157687
         400     1.18574     1.17652  0.00157309
         401     1.17074     1.17651  0.00156924
         402     1.20177     1.17657  0.00156659
         403     1.21533     1.17666  0.00156565
         404     1.16518     1.17664  0.00156204
         405     1.17488     1.17663  0.00155819
         406     1.18868     1.17666  0.00155463
         407     1.21141     1.17675  0.00155315
         408     1.21027     1.17683  0.00155152
         409     1.20475      1.1769  0.00154923
         410     1.23378     1.17704  0.00155165
         411     1.21256     1.17712  0.00155028
         412     1.21382     1.17721  0.00154907
         413     1.19972     1.17727  0.00154628
         414     1.22153     1.17737  0.00154624
         415      1.2011     1.17743  0.00154357
         416      1.1395     1.17734  0.00154255
         417     1.13635     1.17724  0.00154198
         418     1.15391     1.17719   0.0015393
         419     1.14138      1.1771    0.001538
         420     1.13396       1.177  0.00153776
         421     1.15812     1.17695  0.00153476
         422     1.15592      1.1769  0.00153193
         423     1.15895     1.17686   0.0015289
         424      1.1532      1.1768  0.00152631
         425     1.17127     1.17679  0.00152278
         426     1.17507     1.17679  0.00151921
         427     1.14911     1.17672  0.00151703
         428     1.16307     1.17669  0.00151382
         429     1.15508     1.17664  0.00151113
         430     1.15892      1.1766  0.00150818
         431     1.17136     1.17659  0.00150473
         432     1.17115     1.17657   0.0015013
         433      1.1716     1.17656  0.00149787
         434     1.15187     1.17651   0.0014955
         435     1.16701     1.17648  0.00149222
         436     1.21784     1.17658  0.00149181
         437     1.17144     1.17657  0.00148845
         438     1.15479     1.17652  0.00148588
         439      1.1359     1.17642  0.00148537
         440     1.11447     1.17628  0.00148865
         441     1.15218     1.17623  0.00148628
         442     1.15244     1.17618  0.00148389
         443     1.15502     1.17613  0.00148131
         444     1.20039     1.17618  0.00147898
         445     1.20177     1.17624  0.00147678
         446     1.19956     1.17629  0.00147439
         447     1.17701     1.17629  0.00147109
         448     1.17401     1.17629  0.00146782
         449     1.21222     1.17637  0.00146673
         450     1.20646     1.17644  0.00146499
         451     1.19651     1.17648  0.00146242
         452     1.20003     1.17653  0.00146011
         453     1.19612     1.17658  0.00145753
         454      1.1685     1.17656  0.00145443
         455     1.17429     1.17655  0.00145124
         456     1.15411      1.1765  0.00144889
         457      1.1793     1.17651  0.00144573
         458     1.21283     1.17659  0.00144475
         459     1.18837     1.17661  0.00144183
         460     1.16804      1.1766  0.00143882
         461     1.17226     1.17659  0.00143573
         462     1.19481     1.17663  0.00143316
         463     1.20434     1.17669  0.00143131
         464     1.20358     1.17674   0.0014294
         465     1.20127      1.1768   0.0014273
         466     1.16608     1.17677  0.00142442
         467     1.14992     1.17672  0.00142253
         468     1.15292     1.17666   0.0014204
         469     1.17214     1.17666  0.00141741
         470     1.18041     1.17666  0.00141441
         471     1.19492      1.1767  0.00141194
         472     1.21319     1.17678  0.00141106
         473     1.20972     1.17685   0.0014098
         474     1.18961     1.17688  0.00140708
         475     1.19725     1.17692  0.00140477
         476     1.22749     1.17703  0.00140583
         477     1.22844     1.17713  0.00140701
         478     1.21127      1.1772  0.00140588
         479     1.20562     1.17726   0.0014042
         480     1.21532     1.17734  0.00140351
         481     1.18306     1.17735  0.00140064
         482     1.16733     1.17733  0.00139789
         483     1.19621     1.17737  0.00139554
         484     1.20656     1.17743  0.00139396
         485     1.24125     1.17756  0.00139728
         486     1.22563     1.17766   0.0013979
         487     1.19712      1.1777   0.0013956
         488     1.21393     1.17778  0.00139471
         489     1.19138     1.17781  0.00139214
         490     1.19285     1.17784  0.00138964
         491     1.20992      1.1779  0.00138834
         492     1.22124     1.17799  0.00138831
         493     1.21641     1.17807  0.00138768
         494     1.20827     1.17813  0.00138622
         495     1.18421     1.17814  0.00138347
         496     1.18738     1.17816  0.00138081
         497     1.20419     1.17821  0.00137902
         498     1.19868     1.17825  0.00137687
         499     1.19348     1.17828  0.00137444
         500     1.18231     1.17829  0.00137172
         501     1.17947     1.17829  0.00136898
         502     1.19433     1.17833  0.00136663
         503     1.18651     1.17834  0.00136401
         504     1.17786     1.17834   0.0013613
         505     1.18068     1.17835  0.00135862
         506     1.18114     1.17835  0.00135594
         507     1.18699     1.17837  0.00135337
         508     1.17769     1.17837  0.00135071
         509     1.17557     1.17836  0.00134807
         510      1.1906     1.17839  0.00134564
         511     1.15238     1.17834  0.00134397
         512     1.12312     1.17823  0.00134566
         513     1.16896     1.17821  0.00134316
         514     1.16392     1.17818  0.00134083
         515     1.17176     1.17817  0.00133829
         516     1.18606     1.17818  0.00133578
         517     1.15836     1.17815  0.00133375
         518     1.18115     1.17815  0.00133119
         519     1.21351     1.17822  0.00133036
         520     1.21967      1.1783  0.00133019
         521     1.18468     1.17831   0.0013277
         522     1.19019     1.17833  0.00132535
         523     1.14493     1.17827  0.00132435
         524     1.15279     1.17822  0.00132272
         525     1.15779     1.17818  0.00132077
         526     1.15057     1.17813   0.0013193
         527     1.14027     1.17806  0.00131875
         528     1.15784     1.17802  0.00131681
         529     1.20773     1.17808  0.00131552
         530      1.2099     1.17814   0.0013144
         531       1.188     1.17816  0.00131206
         532      1.1688     1.17814  0.00130971
         533     1.19282     1.17817  0.00130754
         534     1.17497     1.17816  0.00130511
         535     1.14528      1.1781  0.00130412
         536     1.13179     1.17801  0.00130454
         537     1.12544     1.17791  0.00130578
         538      1.1171      1.1778  0.00130824
         539     1.15309     1.17775  0.00130661
         540     1.17689     1.17775   0.0013042
         541     1.21777     1.17783  0.00130388
         542     1.20438     1.17788  0.00130239
         543      1.2142     1.17794  0.00130171
         544     1.21005       1.178  0.00130066
         545     1.19873     1.17804  0.00129883
         546     1.21007      1.1781  0.00129777
         547     1.18965     1.17812  0.00129557
         548     1.15984     1.17809  0.00129364
         549     1.15442     1.17804    0.001292
         550     1.17905     1.17804  0.00128965
         551     1.15699     1.17801  0.00128788
         552     1.18147     1.17801  0.00128556
         553     1.18834     1.17803  0.00128337
         554     1.18744     1.17805  0.00128116
         555     1.17575     1.17804  0.00127886
         556     1.18134     1.17805  0.00127658
         557     1.18166     1.17806   0.0012743
         558     1.20045      1.1781  0.00127265
         559     1.20469     1.17814  0.00127126
         560     1.18673     1.17816  0.00126908
         561     1.15333     1.17812  0.00126759
         562     1.16002     1.17808  0.00126575
         563     1.17157     1.17807  0.00126355
         564     1.17101     1.17806  0.00126137
         565     1.18748     1.17808  0.00125925
         566     1.23634     1.17818  0.00126123
         567     1.21201     1.17824  0.00126041
         568     1.14417     1.17818  0.00125962
         569     1.12043     1.17808  0.00126149
         570     1.14064     1.17801  0.00126098
         571     1.16632     1.17799  0.00125894
         572     1.18458       1.178  0.00125679
         573     1.17616       1.178   0.0012546
         574     1.17245     1.17799  0.00125246
         575     1.21289     1.17805  0.00125175
         576     1.21741     1.17812  0.00125144
         577     1.20907     1.17817  0.00125042
         578      1.2027     1.17821  0.00124898
         579     1.21361     1.17828  0.00124831
         580     1.20034     1.17831  0.00124674
         581     1.23239     1.17841  0.00124806
         582     1.20166     1.17845  0.00124656
         583     1.19741     1.17848  0.00124484
         584      1.2115     1.17854    0.001244
         585     1.20497     1.17858  0.00124269
         586     1.21017     1.17864  0.00124174
         587     1.16188     1.17861  0.00123995
         588     1.16899     1.17859  0.00123795
         589     1.20258     1.17863  0.00123652
         590      1.1967     1.17866   0.0012348
         591     1.20318      1.1787  0.00123341
         592     1.23222     1.17879  0.00123464
         593     1.23318     1.17889  0.00123595
         594     1.21492     1.17895  0.00123536
         595     1.20554     1.17899  0.00123409
         596     1.20546     1.17904  0.00123282
         597     1.18434     1.17904  0.00123079
         598     1.15829     1.17901  0.00122922
         599     1.15353     1.17897   0.0012279
         600     1.20021       1.179  0.00122637
