#		 BLOCK:	 ACTUAL_T:		 T_AVE:			 ERROR:
          82    0.810324    0.804753 0.000565074
          83    0.808781    0.804802 0.000560345
          84    0.804312    0.804796 0.000553704
          85    0.808407    0.804839 0.000548817
          86    0.802786    0.804815 0.000542954
          87    0.808885    0.804861 0.000538726
          88     0.79859     0.80479 0.000537297
          89    0.808464    0.804831 0.000532843
          90    0.810208    0.804891 0.000530261
          91    0.802497    0.804865 0.000525086
          92     0.81353    0.804959 0.000527758
          93    0.797875    0.804883 0.000527552
          94    0.807419     0.80491 0.000522629
          95    0.812194    0.804987 0.000522723
          96    0.796841    0.804902 0.000524118
          97    0.804469    0.804897 0.000518734
          98     0.80102    0.804858 0.000514947
          99    0.808953    0.804899 0.000511404
         100     0.80752    0.804925 0.000506961
         101    0.801287    0.804889  0.00050322
         102    0.805491    0.804895 0.000498321
         103    0.807411     0.80492 0.000494081
         104    0.807804    0.804947 0.000490108
         105    0.801269    0.804912 0.000486691
         106    0.804404    0.804907 0.000482123
         107    0.799245    0.804855 0.000480512
         108    0.803599    0.804843 0.000476204
         109    0.805014    0.804844 0.000471838
         110    0.802746    0.804825 0.000467934
         111    0.802803    0.804807 0.000464073
         112     0.80587    0.804817 0.000460026
         113    0.795037     0.80473 0.000464025
         114    0.806197    0.804743 0.000460133
         115    0.809504    0.804784 0.000457991
         116    0.803959    0.804777 0.000454098
         117     0.80468    0.804776 0.000450218
         118    0.813918    0.804854 0.000453019
         119    0.801768    0.804828 0.000449954
         120    0.805172    0.804831 0.000446213
         121    0.807881    0.804856 0.000443237
         122    0.803607    0.804846 0.000439722
         123    0.805243    0.804849 0.000436159
         124     0.80382    0.804841  0.00043272
         125    0.809408    0.804877 0.000430798
         126    0.802266    0.804857 0.000427878
         127    0.807882     0.80488 0.000425171
         128    0.810967    0.804928   0.0004245
         129    0.803376    0.804916  0.00042138
         130    0.806028    0.804924 0.000418225
         131    0.808986    0.804955  0.00041618
         132    0.806691    0.804969 0.000413235
         133    0.806066    0.804977  0.00041021
         134    0.800127    0.804941 0.000408743
         135    0.814582    0.805012 0.000411906
         136    0.794792    0.804937 0.000415677
         137    0.809638    0.804971 0.000414057
         138    0.797934     0.80492 0.000414184
         139    0.808259    0.804944   0.0004119
         140    0.810365    0.804983 0.000410774
         141    0.803835    0.804975 0.000407942
         142    0.804974    0.804975 0.000405069
         143     0.80552    0.804979 0.000402254
         144    0.810533    0.805017 0.000401306
         145    0.796653     0.80496 0.000402663
         146    0.804588    0.804957 0.000399913
         147    0.807364    0.804973 0.000397527
         148    0.807431     0.80499 0.000395188
         149    0.805144    0.804991 0.000392537
         150    0.802814    0.804976 0.000390189
         151    0.804645    0.804974 0.000387611
         152      0.8064    0.804984 0.000385174
         153    0.802267    0.804966 0.000383066
         154    0.808953    0.804992 0.000381452
         155    0.800268    0.804961 0.000380207
         156    0.810352    0.804996 0.000379337
         157     0.80201    0.804977 0.000377397
         158    0.811392    0.805017 0.000377186
         159    0.794525    0.804951 0.000380542
         160    0.806145    0.804959 0.000378237
         161    0.811646       0.805 0.000378161
         162    0.797251    0.804953 0.000378841
         163    0.806685    0.804963 0.000376666
         164    0.798339    0.804923 0.000376529
         165    0.807769     0.80494 0.000374642
         166    0.810704    0.804975  0.00037399
         167     0.79973    0.804943 0.000373067
         168    0.804686    0.804942  0.00037085
         169    0.807461    0.804957 0.000368955
         170    0.797459    0.804913 0.000369411
         171    0.809346    0.804939  0.00036816
         172    0.804407    0.804936 0.000366032
         173    0.807453     0.80495 0.000364206
         174    0.806129    0.804957 0.000362176
         175    0.805601    0.804961 0.000360125
         176    0.802672    0.804948 0.000358313
         177    0.804089    0.804943 0.000356322
         178     0.80877    0.804964 0.000354968
         179    0.810583    0.804996  0.00035437
         180    0.805551    0.804999 0.000352415
         181    0.803618    0.804991  0.00035055
         182    0.809969    0.805018 0.000349689
         183    0.795817    0.804968 0.000351375
         184    0.810082    0.804996 0.000350563
         185    0.803211    0.804986   0.0003488
         186    0.805405    0.804989 0.000346932
         187    0.807344    0.805001 0.000345306
         188    0.800847    0.804979 0.000344175
         189    0.801313     0.80496   0.0003429
         190    0.807088    0.804971 0.000341278
         191     0.79748    0.804932 0.000341738
         192    0.806263    0.804939 0.000340028
         193    0.809355    0.804961 0.000339035
         194    0.800177    0.804937 0.000338184
         195     0.81315    0.804979 0.000339062
         196    0.800745    0.804957 0.000338019
         197    0.803956    0.804952 0.000336342
         198    0.802774    0.804941 0.000334823
         199    0.806782     0.80495 0.000333268
         200    0.801641    0.804934 0.000332012
         201    0.803327    0.804926 0.000330457
         202    0.805726     0.80493 0.000328845
         203    0.801609    0.804913 0.000327631
         204    0.804579    0.804912 0.000326029
         205    0.797631    0.804876 0.000326368
         206    0.803732    0.804871 0.000324831
         207    0.805183    0.804872 0.000323265
         208    0.807018    0.804883 0.000321875
         209    0.806458     0.80489 0.000320424
         210    0.810202    0.804915 0.000319895
         211    0.806217    0.804922 0.000318438
         212    0.803949    0.804917 0.000316969
         213    0.795223    0.804872 0.000318732
         214     0.80473    0.804871 0.000317243
         215    0.806413    0.804878 0.000315848
         216     0.79959    0.804854 0.000315334
         217    0.810236    0.804878 0.000314855
         218    0.801832    0.804864  0.00031372
         219    0.799667    0.804841 0.000313184
         220    0.812329    0.804875 0.000313605
         221    0.798355    0.804845  0.00031357
         222    0.796964     0.80481 0.000314161
         223    0.809913    0.804833 0.000313585
         224    0.803226    0.804825 0.000312267
         225    0.805952     0.80483 0.000310919
         226    0.802758    0.804821 0.000309679
         227    0.809458    0.804842 0.000308987
         228    0.802452    0.804831  0.00030781
         229    0.795455     0.80479 0.000309177
         230     0.80913    0.804809 0.000308408
         231    0.799844    0.804788 0.000307821
         232    0.811184    0.804815 0.000307727
         233    0.788545    0.804745 0.000314228
         234    0.809498    0.804766 0.000313541
         235    0.817404    0.804819 0.000316786
         236     0.80127    0.804804 0.000315801
         237    0.806622    0.804812 0.000314561
         238     0.80308    0.804805 0.000313324
         239    0.804206    0.804802 0.000312023
         240    0.804357      0.8048 0.000310728
         241    0.806282    0.804807   0.0003095
         242    0.805415    0.804809 0.000308231
         243    0.807632    0.804821 0.000307181
         244    0.799234    0.804798 0.000306775
         245    0.804958    0.804798 0.000305523
         246    0.811382    0.804825 0.000305451
         247    0.800556    0.804808 0.000304703
         248    0.804435    0.804806 0.000303478
         249      0.8037    0.804802 0.000302292
         250      0.8079    0.804814 0.000301337
         251    0.803037    0.804807 0.000300219
         252    0.806309    0.804813 0.000299087
         253    0.810759    0.804837 0.000298827
         254    0.797466    0.804808 0.000299056
         255    0.808102    0.804821 0.000298162
         256    0.802085     0.80481 0.000297189
         257    0.806345    0.804816 0.000296093
         258    0.807591    0.804827  0.00029514
         259    0.806095    0.804832 0.000294041
         260    0.802693    0.804823 0.000293025
         261    0.804646    0.804823 0.000291904
         262    0.802977    0.804816 0.000290874
         263    0.806589    0.804822 0.000289847
         264    0.804503    0.804821 0.000288751
         265    0.803261    0.804815 0.000287722
         266    0.806539    0.804822 0.000286713
         267    0.807169    0.804831 0.000285774
         268     0.80304    0.804824 0.000284786
         269     0.80338    0.804819 0.000283777
         270    0.811273    0.804842 0.000283732
         271    0.808101    0.804854 0.000282939
         272    0.806015    0.804859 0.000281931
         273    0.800252    0.804842 0.000281403
         274    0.803325    0.804836 0.000280431
         275    0.808584     0.80485 0.000279742
         276     0.81046     0.80487 0.000279466
         277    0.802973    0.804863 0.000278541
         278    0.810455    0.804884 0.000278264
         279    0.802001    0.804873 0.000277458
         280    0.809637     0.80489 0.000276989
         281    0.807374    0.804899 0.000276144
         282     0.80864    0.804912 0.000275483
         283    0.810823    0.804933   0.0002753
         284    0.800389    0.804917 0.000274795
         285    0.810272    0.804936 0.000274473
         286    0.801183    0.804923 0.000273827
         287    0.796466    0.804893 0.000274453
         288    0.806145    0.804898 0.000273535
         289    0.799105    0.804878 0.000273322
         290     0.80385    0.804874 0.000272402
         291    0.800004    0.804857  0.00027198
         292    0.804682    0.804857 0.000271049
         293    0.805753     0.80486 0.000270141
         294    0.807725     0.80487 0.000269398
         295    0.798267    0.804847 0.000269413
         296    0.805774     0.80485 0.000268521
         297    0.811285    0.804872  0.00026849
         298    0.805601    0.804874   0.0002676
         299    0.814244    0.804906 0.000268533
         300    0.797174     0.80488 0.000268872
